tile_name,region,source_key,union_building_area_m2,union_building_coverage,feature_count,folder,shp
tile_025408,Guangdong,row=681;col=798,56666.933,0.216167,185,D:\桌面\dac\512mdata\tile_025408,D:\桌面\dac\512mdata\tile_025408\tile_025408.shp
tile_025409,Guangdong,row=681;col=1369,74323.944,0.283523,215,D:\桌面\dac\512mdata\tile_025409,D:\桌面\dac\512mdata\tile_025409\tile_025409.shp
tile_025410,Guangdong,row=681;col=1370,68509.123,0.261342,249,D:\桌面\dac\512mdata\tile_025410,D:\桌面\dac\512mdata\tile_025410\tile_025410.shp
tile_025411,Guangdong,row=681;col=1380,58766.362,0.224176,157,D:\桌面\dac\512mdata\tile_025411,D:\桌面\dac\512mdata\tile_025411\tile_025411.shp
tile_025412,Guangdong,row=681;col=1382,57552.128,0.219544,165,D:\桌面\dac\512mdata\tile_025412,D:\桌面\dac\512mdata\tile_025412\tile_025412.shp
tile_025413,Guangdong,row=681;col=1393,79609.546,0.303686,279,D:\桌面\dac\512mdata\tile_025413,D:\桌面\dac\512mdata\tile_025413\tile_025413.shp
tile_025414,Guangdong,row=681;col=1395,56522.865,0.215618,112,D:\桌面\dac\512mdata\tile_025414,D:\桌面\dac\512mdata\tile_025414\tile_025414.shp
tile_025415,Guangdong,row=681;col=1396,68514.777,0.261363,211,D:\桌面\dac\512mdata\tile_025415,D:\桌面\dac\512mdata\tile_025415\tile_025415.shp
tile_025416,Guangdong,row=681;col=1418,54499.088,0.207898,293,D:\桌面\dac\512mdata\tile_025416,D:\桌面\dac\512mdata\tile_025416\tile_025416.shp
tile_025417,Guangdong,row=681;col=1424,77189.107,0.294453,317,D:\桌面\dac\512mdata\tile_025417,D:\桌面\dac\512mdata\tile_025417\tile_025417.shp
tile_025418,Guangdong,row=681;col=1425,62728.251,0.239289,250,D:\桌面\dac\512mdata\tile_025418,D:\桌面\dac\512mdata\tile_025418\tile_025418.shp
tile_025419,Guangdong,row=681;col=1428,74651.753,0.284774,308,D:\桌面\dac\512mdata\tile_025419,D:\桌面\dac\512mdata\tile_025419\tile_025419.shp
tile_025420,Guangdong,row=681;col=1429,96032.908,0.366336,193,D:\桌面\dac\512mdata\tile_025420,D:\桌面\dac\512mdata\tile_025420\tile_025420.shp
tile_025421,Guangdong,row=681;col=1430,117066.968,0.446575,777,D:\桌面\dac\512mdata\tile_025421,D:\桌面\dac\512mdata\tile_025421\tile_025421.shp
tile_025422,Guangdong,row=681;col=1431,84231.138,0.321316,271,D:\桌面\dac\512mdata\tile_025422,D:\桌面\dac\512mdata\tile_025422\tile_025422.shp
tile_025423,Guangdong,row=681;col=1432,104742.347,0.399560,935,D:\桌面\dac\512mdata\tile_025423,D:\桌面\dac\512mdata\tile_025423\tile_025423.shp
tile_025424,Guangdong,row=681;col=1433,65876.826,0.251300,398,D:\桌面\dac\512mdata\tile_025424,D:\桌面\dac\512mdata\tile_025424\tile_025424.shp
tile_025425,Guangdong,row=681;col=1434,53065.495,0.202429,326,D:\桌面\dac\512mdata\tile_025425,D:\桌面\dac\512mdata\tile_025425\tile_025425.shp
tile_025426,Guangdong,row=681;col=1435,108553.186,0.414098,786,D:\桌面\dac\512mdata\tile_025426,D:\桌面\dac\512mdata\tile_025426\tile_025426.shp
tile_025427,Guangdong,row=681;col=1436,80345.183,0.306493,571,D:\桌面\dac\512mdata\tile_025427,D:\桌面\dac\512mdata\tile_025427\tile_025427.shp
tile_025428,Guangdong,row=681;col=1445,74110.061,0.282707,775,D:\桌面\dac\512mdata\tile_025428,D:\桌面\dac\512mdata\tile_025428\tile_025428.shp
tile_025429,Guangdong,row=681;col=1447,58661.178,0.223775,502,D:\桌面\dac\512mdata\tile_025429,D:\桌面\dac\512mdata\tile_025429\tile_025429.shp
tile_025430,Guangdong,row=681;col=1448,71832.305,0.274018,883,D:\桌面\dac\512mdata\tile_025430,D:\桌面\dac\512mdata\tile_025430\tile_025430.shp
tile_025431,Guangdong,row=681;col=1449,98745.928,0.376686,790,D:\桌面\dac\512mdata\tile_025431,D:\桌面\dac\512mdata\tile_025431\tile_025431.shp
tile_025432,Guangdong,row=681;col=1450,100223.106,0.382321,607,D:\桌面\dac\512mdata\tile_025432,D:\桌面\dac\512mdata\tile_025432\tile_025432.shp
tile_025433,Guangdong,row=681;col=1451,102186.538,0.389811,377,D:\桌面\dac\512mdata\tile_025433,D:\桌面\dac\512mdata\tile_025433\tile_025433.shp
tile_025434,Guangdong,row=681;col=1452,71018.950,0.270916,325,D:\桌面\dac\512mdata\tile_025434,D:\桌面\dac\512mdata\tile_025434\tile_025434.shp
tile_025435,Guangdong,row=681;col=1453,55339.353,0.211103,179,D:\桌面\dac\512mdata\tile_025435,D:\桌面\dac\512mdata\tile_025435\tile_025435.shp
tile_025436,Guangdong,row=681;col=1454,90578.980,0.345531,330,D:\桌面\dac\512mdata\tile_025436,D:\桌面\dac\512mdata\tile_025436\tile_025436.shp
tile_025437,Guangdong,row=681;col=1455,115503.191,0.440610,564,D:\桌面\dac\512mdata\tile_025437,D:\桌面\dac\512mdata\tile_025437\tile_025437.shp
tile_025438,Guangdong,row=681;col=1456,113234.652,0.431956,1481,D:\桌面\dac\512mdata\tile_025438,D:\桌面\dac\512mdata\tile_025438\tile_025438.shp
tile_025439,Guangdong,row=681;col=1457,115839.123,0.441891,1200,D:\桌面\dac\512mdata\tile_025439,D:\桌面\dac\512mdata\tile_025439\tile_025439.shp
tile_025440,Guangdong,row=682;col=567,84534.541,0.322474,112,D:\桌面\dac\512mdata\tile_025440,D:\桌面\dac\512mdata\tile_025440\tile_025440.shp
tile_025441,Guangdong,row=682;col=693,73352.317,0.279817,144,D:\桌面\dac\512mdata\tile_025441,D:\桌面\dac\512mdata\tile_025441\tile_025441.shp
tile_025442,Guangdong,row=682;col=694,61566.509,0.234858,80,D:\桌面\dac\512mdata\tile_025442,D:\桌面\dac\512mdata\tile_025442\tile_025442.shp
tile_025443,Guangdong,row=682;col=695,56978.479,0.217356,59,D:\桌面\dac\512mdata\tile_025443,D:\桌面\dac\512mdata\tile_025443\tile_025443.shp
tile_025444,Guangdong,row=682;col=700,63191.501,0.241056,276,D:\桌面\dac\512mdata\tile_025444,D:\桌面\dac\512mdata\tile_025444\tile_025444.shp
tile_025445,Guangdong,row=682;col=730,63288.053,0.241425,222,D:\桌面\dac\512mdata\tile_025445,D:\桌面\dac\512mdata\tile_025445\tile_025445.shp
tile_025446,Guangdong,row=682;col=732,56551.614,0.215727,276,D:\桌面\dac\512mdata\tile_025446,D:\桌面\dac\512mdata\tile_025446\tile_025446.shp
tile_025447,Guangdong,row=682;col=733,62569.371,0.238683,197,D:\桌面\dac\512mdata\tile_025447,D:\桌面\dac\512mdata\tile_025447\tile_025447.shp
tile_025448,Guangdong,row=682;col=734,60893.626,0.232291,205,D:\桌面\dac\512mdata\tile_025448,D:\桌面\dac\512mdata\tile_025448\tile_025448.shp
tile_025449,Guangdong,row=682;col=737,66885.952,0.255150,166,D:\桌面\dac\512mdata\tile_025449,D:\桌面\dac\512mdata\tile_025449\tile_025449.shp
tile_025450,Guangdong,row=682;col=742,54045.948,0.206169,187,D:\桌面\dac\512mdata\tile_025450,D:\桌面\dac\512mdata\tile_025450\tile_025450.shp
tile_025451,Guangdong,row=682;col=745,66046.474,0.251947,305,D:\桌面\dac\512mdata\tile_025451,D:\桌面\dac\512mdata\tile_025451\tile_025451.shp
tile_025452,Guangdong,row=682;col=759,104894.376,0.400140,408,D:\桌面\dac\512mdata\tile_025452,D:\桌面\dac\512mdata\tile_025452\tile_025452.shp
tile_025453,Guangdong,row=682;col=1306,64838.527,0.247339,177,D:\桌面\dac\512mdata\tile_025453,D:\桌面\dac\512mdata\tile_025453\tile_025453.shp
tile_025454,Guangdong,row=682;col=1312,68551.310,0.261502,468,D:\桌面\dac\512mdata\tile_025454,D:\桌面\dac\512mdata\tile_025454\tile_025454.shp
tile_025455,Guangdong,row=682;col=1313,74653.155,0.284779,554,D:\桌面\dac\512mdata\tile_025455,D:\桌面\dac\512mdata\tile_025455\tile_025455.shp
tile_025456,Guangdong,row=682;col=1358,64505.767,0.246070,199,D:\桌面\dac\512mdata\tile_025456,D:\桌面\dac\512mdata\tile_025456\tile_025456.shp
tile_025457,Guangdong,row=682;col=1360,61466.694,0.234477,282,D:\桌面\dac\512mdata\tile_025457,D:\桌面\dac\512mdata\tile_025457\tile_025457.shp
tile_025458,Guangdong,row=682;col=1361,58690.786,0.223888,155,D:\桌面\dac\512mdata\tile_025458,D:\桌面\dac\512mdata\tile_025458\tile_025458.shp
tile_025459,Guangdong,row=682;col=1362,52906.805,0.201823,111,D:\桌面\dac\512mdata\tile_025459,D:\桌面\dac\512mdata\tile_025459\tile_025459.shp
tile_025460,Guangdong,row=682;col=1363,61872.240,0.236024,277,D:\桌面\dac\512mdata\tile_025460,D:\桌面\dac\512mdata\tile_025460\tile_025460.shp
tile_025461,Guangdong,row=682;col=1367,67567.431,0.257749,206,D:\桌面\dac\512mdata\tile_025461,D:\桌面\dac\512mdata\tile_025461\tile_025461.shp
tile_025462,Guangdong,row=682;col=1368,98021.635,0.373923,278,D:\桌面\dac\512mdata\tile_025462,D:\桌面\dac\512mdata\tile_025462\tile_025462.shp
tile_025463,Guangdong,row=682;col=1369,75087.937,0.286438,157,D:\桌面\dac\512mdata\tile_025463,D:\桌面\dac\512mdata\tile_025463\tile_025463.shp
tile_025464,Guangdong,row=682;col=1376,53181.745,0.202872,116,D:\桌面\dac\512mdata\tile_025464,D:\桌面\dac\512mdata\tile_025464\tile_025464.shp
tile_025465,Guangdong,row=682;col=1379,72620.631,0.277026,253,D:\桌面\dac\512mdata\tile_025465,D:\桌面\dac\512mdata\tile_025465\tile_025465.shp
tile_025466,Guangdong,row=682;col=1385,104146.051,0.397286,145,D:\桌面\dac\512mdata\tile_025466,D:\桌面\dac\512mdata\tile_025466\tile_025466.shp
tile_025467,Guangdong,row=682;col=1414,64305.635,0.245307,457,D:\桌面\dac\512mdata\tile_025467,D:\桌面\dac\512mdata\tile_025467\tile_025467.shp
tile_025468,Guangdong,row=682;col=1416,64518.872,0.246120,421,D:\桌面\dac\512mdata\tile_025468,D:\桌面\dac\512mdata\tile_025468\tile_025468.shp
tile_025469,Guangdong,row=682;col=1417,65207.791,0.248748,315,D:\桌面\dac\512mdata\tile_025469,D:\桌面\dac\512mdata\tile_025469\tile_025469.shp
tile_025470,Guangdong,row=682;col=1423,64068.360,0.244401,279,D:\桌面\dac\512mdata\tile_025470,D:\桌面\dac\512mdata\tile_025470\tile_025470.shp
tile_025471,Guangdong,row=682;col=1425,101881.148,0.388646,146,D:\桌面\dac\512mdata\tile_025471,D:\桌面\dac\512mdata\tile_025471\tile_025471.shp
tile_025472,Guangdong,row=682;col=1427,94790.377,0.361597,299,D:\桌面\dac\512mdata\tile_025472,D:\桌面\dac\512mdata\tile_025472\tile_025472.shp
tile_025473,Guangdong,row=682;col=1428,104708.697,0.399432,249,D:\桌面\dac\512mdata\tile_025473,D:\桌面\dac\512mdata\tile_025473\tile_025473.shp
tile_025474,Guangdong,row=682;col=1429,60955.241,0.232526,301,D:\桌面\dac\512mdata\tile_025474,D:\桌面\dac\512mdata\tile_025474\tile_025474.shp
tile_025475,Guangdong,row=682;col=1430,106950.091,0.407982,735,D:\桌面\dac\512mdata\tile_025475,D:\桌面\dac\512mdata\tile_025475\tile_025475.shp
tile_025476,Guangdong,row=682;col=1432,95979.546,0.366133,787,D:\桌面\dac\512mdata\tile_025476,D:\桌面\dac\512mdata\tile_025476\tile_025476.shp
tile_025477,Guangdong,row=682;col=1433,108659.452,0.414503,1223,D:\桌面\dac\512mdata\tile_025477,D:\桌面\dac\512mdata\tile_025477\tile_025477.shp
tile_025478,Guangdong,row=682;col=1434,91650.271,0.349618,882,D:\桌面\dac\512mdata\tile_025478,D:\桌面\dac\512mdata\tile_025478\tile_025478.shp
tile_025479,Guangdong,row=682;col=1435,71804.439,0.273912,662,D:\桌面\dac\512mdata\tile_025479,D:\桌面\dac\512mdata\tile_025479\tile_025479.shp
tile_025480,Guangdong,row=682;col=1436,86310.462,0.329248,1178,D:\桌面\dac\512mdata\tile_025480,D:\桌面\dac\512mdata\tile_025480\tile_025480.shp
tile_025481,Guangdong,row=682;col=1437,63393.971,0.241829,868,D:\桌面\dac\512mdata\tile_025481,D:\桌面\dac\512mdata\tile_025481\tile_025481.shp
tile_025482,Guangdong,row=682;col=1441,69905.951,0.266670,180,D:\桌面\dac\512mdata\tile_025482,D:\桌面\dac\512mdata\tile_025482\tile_025482.shp
tile_025483,Guangdong,row=682;col=1448,93330.368,0.356027,1108,D:\桌面\dac\512mdata\tile_025483,D:\桌面\dac\512mdata\tile_025483\tile_025483.shp
tile_025484,Guangdong,row=682;col=1450,64226.591,0.245005,305,D:\桌面\dac\512mdata\tile_025484,D:\桌面\dac\512mdata\tile_025484\tile_025484.shp
tile_025485,Guangdong,row=682;col=1451,108196.093,0.412735,561,D:\桌面\dac\512mdata\tile_025485,D:\桌面\dac\512mdata\tile_025485\tile_025485.shp
tile_025486,Guangdong,row=682;col=1454,52592.779,0.200626,167,D:\桌面\dac\512mdata\tile_025486,D:\桌面\dac\512mdata\tile_025486\tile_025486.shp
tile_025487,Guangdong,row=682;col=1455,105134.268,0.401055,369,D:\桌面\dac\512mdata\tile_025487,D:\桌面\dac\512mdata\tile_025487\tile_025487.shp
tile_025488,Guangdong,row=682;col=1456,85989.153,0.328023,663,D:\桌面\dac\512mdata\tile_025488,D:\桌面\dac\512mdata\tile_025488\tile_025488.shp
tile_025489,Guangdong,row=682;col=1457,99404.373,0.379198,1285,D:\桌面\dac\512mdata\tile_025489,D:\桌面\dac\512mdata\tile_025489\tile_025489.shp
tile_025490,Guangdong,row=683;col=634,84225.512,0.321295,48,D:\桌面\dac\512mdata\tile_025490,D:\桌面\dac\512mdata\tile_025490\tile_025490.shp
tile_025491,Guangdong,row=683;col=733,57066.954,0.217693,237,D:\桌面\dac\512mdata\tile_025491,D:\桌面\dac\512mdata\tile_025491\tile_025491.shp
tile_025492,Guangdong,row=683;col=739,64256.731,0.245120,258,D:\桌面\dac\512mdata\tile_025492,D:\桌面\dac\512mdata\tile_025492\tile_025492.shp
tile_025493,Guangdong,row=683;col=742,62597.689,0.238791,157,D:\桌面\dac\512mdata\tile_025493,D:\桌面\dac\512mdata\tile_025493\tile_025493.shp
tile_025494,Guangdong,row=683;col=743,64357.354,0.245504,286,D:\桌面\dac\512mdata\tile_025494,D:\桌面\dac\512mdata\tile_025494\tile_025494.shp
tile_025495,Guangdong,row=683;col=744,79101.290,0.301747,222,D:\桌面\dac\512mdata\tile_025495,D:\桌面\dac\512mdata\tile_025495\tile_025495.shp
tile_025496,Guangdong,row=683;col=745,54717.155,0.208729,177,D:\桌面\dac\512mdata\tile_025496,D:\桌面\dac\512mdata\tile_025496\tile_025496.shp
tile_025497,Guangdong,row=683;col=749,60560.881,0.231021,111,D:\桌面\dac\512mdata\tile_025497,D:\桌面\dac\512mdata\tile_025497\tile_025497.shp
tile_025498,Guangdong,row=683;col=757,52611.444,0.200697,410,D:\桌面\dac\512mdata\tile_025498,D:\桌面\dac\512mdata\tile_025498\tile_025498.shp
tile_025499,Guangdong,row=683;col=758,74373.965,0.283714,411,D:\桌面\dac\512mdata\tile_025499,D:\桌面\dac\512mdata\tile_025499\tile_025499.shp
tile_025500,Guangdong,row=683;col=759,59030.574,0.225184,526,D:\桌面\dac\512mdata\tile_025500,D:\桌面\dac\512mdata\tile_025500\tile_025500.shp
tile_025501,Guangdong,row=683;col=768,66239.965,0.252685,162,D:\桌面\dac\512mdata\tile_025501,D:\桌面\dac\512mdata\tile_025501\tile_025501.shp
tile_025502,Guangdong,row=683;col=1306,62700.384,0.239183,335,D:\桌面\dac\512mdata\tile_025502,D:\桌面\dac\512mdata\tile_025502\tile_025502.shp
tile_025503,Guangdong,row=683;col=1357,62914.530,0.240000,101,D:\桌面\dac\512mdata\tile_025503,D:\桌面\dac\512mdata\tile_025503\tile_025503.shp
tile_025504,Guangdong,row=683;col=1359,52875.778,0.201705,255,D:\桌面\dac\512mdata\tile_025504,D:\桌面\dac\512mdata\tile_025504\tile_025504.shp
tile_025505,Guangdong,row=683;col=1360,64813.562,0.247244,291,D:\桌面\dac\512mdata\tile_025505,D:\桌面\dac\512mdata\tile_025505\tile_025505.shp
tile_025506,Guangdong,row=683;col=1361,69823.567,0.266356,234,D:\桌面\dac\512mdata\tile_025506,D:\桌面\dac\512mdata\tile_025506\tile_025506.shp
tile_025507,Guangdong,row=683;col=1363,74545.767,0.284370,255,D:\桌面\dac\512mdata\tile_025507,D:\桌面\dac\512mdata\tile_025507\tile_025507.shp
tile_025508,Guangdong,row=683;col=1364,55429.878,0.211448,140,D:\桌面\dac\512mdata\tile_025508,D:\桌面\dac\512mdata\tile_025508\tile_025508.shp
tile_025509,Guangdong,row=683;col=1366,59366.860,0.226467,260,D:\桌面\dac\512mdata\tile_025509,D:\桌面\dac\512mdata\tile_025509\tile_025509.shp
tile_025510,Guangdong,row=683;col=1367,71269.080,0.271870,279,D:\桌面\dac\512mdata\tile_025510,D:\桌面\dac\512mdata\tile_025510\tile_025510.shp
tile_025511,Guangdong,row=683;col=1374,68319.255,0.260617,140,D:\桌面\dac\512mdata\tile_025511,D:\桌面\dac\512mdata\tile_025511\tile_025511.shp
tile_025512,Guangdong,row=683;col=1375,91897.839,0.350562,225,D:\桌面\dac\512mdata\tile_025512,D:\桌面\dac\512mdata\tile_025512\tile_025512.shp
tile_025513,Guangdong,row=683;col=1377,82307.089,0.313977,169,D:\桌面\dac\512mdata\tile_025513,D:\桌面\dac\512mdata\tile_025513\tile_025513.shp
tile_025514,Guangdong,row=683;col=1380,55792.551,0.212832,142,D:\桌面\dac\512mdata\tile_025514,D:\桌面\dac\512mdata\tile_025514\tile_025514.shp
tile_025515,Guangdong,row=683;col=1385,92374.544,0.352381,65,D:\桌面\dac\512mdata\tile_025515,D:\桌面\dac\512mdata\tile_025515\tile_025515.shp
tile_025516,Guangdong,row=683;col=1408,58358.653,0.222621,313,D:\桌面\dac\512mdata\tile_025516,D:\桌面\dac\512mdata\tile_025516\tile_025516.shp
tile_025517,Guangdong,row=683;col=1414,60860.972,0.232166,335,D:\桌面\dac\512mdata\tile_025517,D:\桌面\dac\512mdata\tile_025517\tile_025517.shp
tile_025518,Guangdong,row=683;col=1423,61747.550,0.235548,173,D:\桌面\dac\512mdata\tile_025518,D:\桌面\dac\512mdata\tile_025518\tile_025518.shp
tile_025519,Guangdong,row=683;col=1424,79128.269,0.301850,179,D:\桌面\dac\512mdata\tile_025519,D:\桌面\dac\512mdata\tile_025519\tile_025519.shp
tile_025520,Guangdong,row=683;col=1426,72798.789,0.277705,187,D:\桌面\dac\512mdata\tile_025520,D:\桌面\dac\512mdata\tile_025520\tile_025520.shp
tile_025521,Guangdong,row=683;col=1432,91837.238,0.350331,646,D:\桌面\dac\512mdata\tile_025521,D:\桌面\dac\512mdata\tile_025521\tile_025521.shp
tile_025522,Guangdong,row=683;col=1435,56993.915,0.217415,299,D:\桌面\dac\512mdata\tile_025522,D:\桌面\dac\512mdata\tile_025522\tile_025522.shp
tile_025523,Guangdong,row=683;col=1486,68990.713,0.263179,749,D:\桌面\dac\512mdata\tile_025523,D:\桌面\dac\512mdata\tile_025523\tile_025523.shp
tile_025524,Guangdong,row=684;col=695,85878.167,0.327599,64,D:\桌面\dac\512mdata\tile_025524,D:\桌面\dac\512mdata\tile_025524\tile_025524.shp
tile_025525,Guangdong,row=684;col=696,72170.217,0.275308,18,D:\桌面\dac\512mdata\tile_025525,D:\桌面\dac\512mdata\tile_025525\tile_025525.shp
tile_025526,Guangdong,row=684;col=740,64938.274,0.247720,132,D:\桌面\dac\512mdata\tile_025526,D:\桌面\dac\512mdata\tile_025526\tile_025526.shp
tile_025527,Guangdong,row=684;col=742,67715.055,0.258312,221,D:\桌面\dac\512mdata\tile_025527,D:\桌面\dac\512mdata\tile_025527\tile_025527.shp
tile_025528,Guangdong,row=684;col=743,59413.517,0.226645,210,D:\桌面\dac\512mdata\tile_025528,D:\桌面\dac\512mdata\tile_025528\tile_025528.shp
tile_025529,Guangdong,row=684;col=746,95569.369,0.364568,237,D:\桌面\dac\512mdata\tile_025529,D:\桌面\dac\512mdata\tile_025529\tile_025529.shp
tile_025530,Guangdong,row=684;col=1308,52673.743,0.200934,357,D:\桌面\dac\512mdata\tile_025530,D:\桌面\dac\512mdata\tile_025530\tile_025530.shp
tile_025531,Guangdong,row=684;col=1375,67992.344,0.259370,185,D:\桌面\dac\512mdata\tile_025531,D:\桌面\dac\512mdata\tile_025531\tile_025531.shp
tile_025532,Guangdong,row=684;col=1376,81238.497,0.309900,230,D:\桌面\dac\512mdata\tile_025532,D:\桌面\dac\512mdata\tile_025532\tile_025532.shp
tile_025533,Guangdong,row=684;col=1377,58019.473,0.221327,198,D:\桌面\dac\512mdata\tile_025533,D:\桌面\dac\512mdata\tile_025533\tile_025533.shp
tile_025534,Guangdong,row=684;col=1405,63175.725,0.240996,402,D:\桌面\dac\512mdata\tile_025534,D:\桌面\dac\512mdata\tile_025534\tile_025534.shp
tile_025535,Guangdong,row=684;col=1408,54283.338,0.207074,396,D:\桌面\dac\512mdata\tile_025535,D:\桌面\dac\512mdata\tile_025535\tile_025535.shp
tile_025536,Guangdong,row=684;col=1417,63236.677,0.241229,259,D:\桌面\dac\512mdata\tile_025536,D:\桌面\dac\512mdata\tile_025536\tile_025536.shp
tile_025537,Guangdong,row=684;col=1423,64974.491,0.247858,145,D:\桌面\dac\512mdata\tile_025537,D:\桌面\dac\512mdata\tile_025537\tile_025537.shp
tile_025538,Guangdong,row=684;col=1429,57499.316,0.219342,250,D:\桌面\dac\512mdata\tile_025538,D:\桌面\dac\512mdata\tile_025538\tile_025538.shp
tile_025539,Guangdong,row=684;col=1432,68933.444,0.262960,222,D:\桌面\dac\512mdata\tile_025539,D:\桌面\dac\512mdata\tile_025539\tile_025539.shp
tile_025540,Guangdong,row=684;col=1440,79855.674,0.304625,215,D:\桌面\dac\512mdata\tile_025540,D:\桌面\dac\512mdata\tile_025540\tile_025540.shp
tile_025541,Guangdong,row=684;col=1441,52980.603,0.202105,171,D:\桌面\dac\512mdata\tile_025541,D:\桌面\dac\512mdata\tile_025541\tile_025541.shp
tile_025542,Guangdong,row=684;col=1442,56164.077,0.214249,167,D:\桌面\dac\512mdata\tile_025542,D:\桌面\dac\512mdata\tile_025542\tile_025542.shp
tile_025543,Guangdong,row=684;col=1488,76549.537,0.292013,478,D:\桌面\dac\512mdata\tile_025543,D:\桌面\dac\512mdata\tile_025543\tile_025543.shp
tile_025544,Guangdong,row=685;col=635,56621.964,0.215996,66,D:\桌面\dac\512mdata\tile_025544,D:\桌面\dac\512mdata\tile_025544\tile_025544.shp
tile_025545,Guangdong,row=685;col=686,64009.337,0.244176,99,D:\桌面\dac\512mdata\tile_025545,D:\桌面\dac\512mdata\tile_025545\tile_025545.shp
tile_025546,Guangdong,row=685;col=695,62336.017,0.237793,74,D:\桌面\dac\512mdata\tile_025546,D:\桌面\dac\512mdata\tile_025546\tile_025546.shp
tile_025547,Guangdong,row=685;col=696,98057.129,0.374058,57,D:\桌面\dac\512mdata\tile_025547,D:\桌面\dac\512mdata\tile_025547\tile_025547.shp
tile_025548,Guangdong,row=685;col=739,53686.096,0.204796,215,D:\桌面\dac\512mdata\tile_025548,D:\桌面\dac\512mdata\tile_025548\tile_025548.shp
tile_025549,Guangdong,row=685;col=749,65374.703,0.249385,112,D:\桌面\dac\512mdata\tile_025549,D:\桌面\dac\512mdata\tile_025549\tile_025549.shp
tile_025550,Guangdong,row=685;col=757,68599.430,0.261686,801,D:\桌面\dac\512mdata\tile_025550,D:\桌面\dac\512mdata\tile_025550\tile_025550.shp
tile_025551,Guangdong,row=685;col=758,84971.413,0.324140,383,D:\桌面\dac\512mdata\tile_025551,D:\桌面\dac\512mdata\tile_025551\tile_025551.shp
tile_025552,Guangdong,row=685;col=760,56596.654,0.215899,229,D:\桌面\dac\512mdata\tile_025552,D:\桌面\dac\512mdata\tile_025552\tile_025552.shp
tile_025553,Guangdong,row=685;col=765,64613.917,0.246483,141,D:\桌面\dac\512mdata\tile_025553,D:\桌面\dac\512mdata\tile_025553\tile_025553.shp
tile_025554,Guangdong,row=685;col=1373,61345.139,0.234013,133,D:\桌面\dac\512mdata\tile_025554,D:\桌面\dac\512mdata\tile_025554\tile_025554.shp
tile_025555,Guangdong,row=685;col=1374,70508.819,0.268970,209,D:\桌面\dac\512mdata\tile_025555,D:\桌面\dac\512mdata\tile_025555\tile_025555.shp
tile_025556,Guangdong,row=685;col=1376,65785.925,0.250953,124,D:\桌面\dac\512mdata\tile_025556,D:\桌面\dac\512mdata\tile_025556\tile_025556.shp
tile_025557,Guangdong,row=685;col=1377,82130.228,0.313302,236,D:\桌面\dac\512mdata\tile_025557,D:\桌面\dac\512mdata\tile_025557\tile_025557.shp
tile_025558,Guangdong,row=685;col=1378,74731.915,0.285080,228,D:\桌面\dac\512mdata\tile_025558,D:\桌面\dac\512mdata\tile_025558\tile_025558.shp
tile_025559,Guangdong,row=685;col=1382,69541.370,0.265279,171,D:\桌面\dac\512mdata\tile_025559,D:\桌面\dac\512mdata\tile_025559\tile_025559.shp
tile_025560,Guangdong,row=685;col=1383,56852.540,0.216875,86,D:\桌面\dac\512mdata\tile_025560,D:\桌面\dac\512mdata\tile_025560\tile_025560.shp
tile_025561,Guangdong,row=685;col=1385,74634.204,0.284707,62,D:\桌面\dac\512mdata\tile_025561,D:\桌面\dac\512mdata\tile_025561\tile_025561.shp
tile_025562,Guangdong,row=685;col=1422,58521.593,0.223242,242,D:\桌面\dac\512mdata\tile_025562,D:\桌面\dac\512mdata\tile_025562\tile_025562.shp
tile_025563,Guangdong,row=685;col=1423,96991.984,0.369995,162,D:\桌面\dac\512mdata\tile_025563,D:\桌面\dac\512mdata\tile_025563\tile_025563.shp
tile_025564,Guangdong,row=685;col=1428,54575.548,0.208189,430,D:\桌面\dac\512mdata\tile_025564,D:\桌面\dac\512mdata\tile_025564\tile_025564.shp
tile_025565,Guangdong,row=685;col=1432,85085.370,0.324575,383,D:\桌面\dac\512mdata\tile_025565,D:\桌面\dac\512mdata\tile_025565\tile_025565.shp
tile_025566,Guangdong,row=685;col=1434,54127.984,0.206482,200,D:\桌面\dac\512mdata\tile_025566,D:\桌面\dac\512mdata\tile_025566\tile_025566.shp
tile_025567,Guangdong,row=685;col=1440,109624.756,0.418185,426,D:\桌面\dac\512mdata\tile_025567,D:\桌面\dac\512mdata\tile_025567\tile_025567.shp
tile_025568,Guangdong,row=685;col=1441,111589.799,0.425681,553,D:\桌面\dac\512mdata\tile_025568,D:\桌面\dac\512mdata\tile_025568\tile_025568.shp
tile_025569,Guangdong,row=685;col=1442,81135.394,0.309507,183,D:\桌面\dac\512mdata\tile_025569,D:\桌面\dac\512mdata\tile_025569\tile_025569.shp
tile_025570,Guangdong,row=685;col=1457,71552.625,0.272952,130,D:\桌面\dac\512mdata\tile_025570,D:\桌面\dac\512mdata\tile_025570\tile_025570.shp
tile_025571,Guangdong,row=685;col=1462,55340.762,0.211108,141,D:\桌面\dac\512mdata\tile_025571,D:\桌面\dac\512mdata\tile_025571\tile_025571.shp
tile_025572,Guangdong,row=685;col=1488,56227.976,0.214493,55,D:\桌面\dac\512mdata\tile_025572,D:\桌面\dac\512mdata\tile_025572\tile_025572.shp
tile_025573,Guangdong,row=686;col=532,61448.020,0.234406,426,D:\桌面\dac\512mdata\tile_025573,D:\桌面\dac\512mdata\tile_025573\tile_025573.shp
