site_id,tile,tile_number,split,split_index,site_index,quadrant,tx_x_m,tx_y_m,tx_row_px,tx_col_px,tx_height_m,effective_power_db,azimuth_0_deg,azimuth_1_deg,azimuth_2_deg,azimuth_3_deg,sample_path
tile_000111_site03,tile_000111,111,test,13,3,radius_192_271m,426.888717480,353.468177790,39.132955552,106.222179370,26.000000,53.497342274,60,183,276,310,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000111_site03.npz
tile_000118_site00,tile_000118,118,test,14,0,radius_000_064m,266.189769864,208.414149313,75.396462672,66.047442466,23.000000,56.661787951,45,86,324,329,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000118_site00.npz
tile_000118_site01,tile_000118,118,test,14,1,radius_064_128m,345.651333743,338.829105683,42.792723579,85.912833436,23.000000,48.844684194,48,241,353,357,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000118_site01.npz
tile_000118_site02,tile_000118,118,test,14,2,radius_128_192m,142.970288684,125.532151640,96.116962090,35.242572171,23.000000,56.864305098,15,290,323,340,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000118_site02.npz
tile_000118_site03,tile_000118,118,test,14,3,radius_192_271m,353.337276363,432.870321731,19.282419567,87.834319091,23.000000,58.746406447,29,135,152,260,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000118_site03.npz
tile_000120_site00,tile_000120,120,test,15,0,radius_000_064m,216.323486454,279.415088325,57.646227919,53.580871613,23.000000,67.471262743,156,166,180,347,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000120_site00.npz
tile_000120_site01,tile_000120,120,test,15,1,radius_064_128m,353.661119812,211.570819424,74.607295144,87.915279953,23.000000,60.326291323,24,97,164,317,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000120_site01.npz
tile_000120_site02,tile_000120,120,test,15,2,radius_128_192m,222.960759573,110.729533317,99.817616671,55.240189893,23.000000,52.025737249,11,178,225,327,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000120_site02.npz
tile_000120_site03,tile_000120,120,test,15,3,radius_192_271m,188.690368463,445.403539141,16.149115215,46.672592116,23.000000,35.241276958,9,172,238,353,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000120_site03.npz
tile_000122_site00,tile_000122,122,test,16,0,radius_000_064m,218.592507347,296.126296800,53.468425800,54.148126837,23.000000,67.887498391,53,157,274,314,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000122_site00.npz
tile_000122_site01,tile_000122,122,test,16,1,radius_064_128m,271.572168333,344.819971489,41.295007128,67.393042083,23.000000,40.920944273,134,154,206,208,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000122_site01.npz
tile_000122_site02,tile_000122,122,test,16,2,radius_128_192m,270.996049937,97.006581174,103.248354706,67.249012484,23.000000,67.181414087,115,145,173,345,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000122_site02.npz
tile_000122_site03,tile_000122,122,test,16,3,radius_192_271m,96.244980681,130.151694551,94.962076362,23.561245170,23.000000,58.598528621,42,63,163,346,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000122_site03.npz
tile_000131_site00,tile_000131,131,test,17,0,radius_000_064m,233.019220746,201.306749780,77.173312555,57.754805187,26.000000,48.739143559,161,289,311,352,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000131_site00.npz
tile_000131_site01,tile_000131,131,test,17,1,radius_064_128m,326.046835720,216.193496804,73.451625799,81.011708930,26.000000,54.654247491,148,191,236,324,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000131_site01.npz
tile_000131_site02,tile_000131,131,test,17,2,radius_128_192m,311.030339564,418.998245979,22.750438505,77.257584891,26.000000,42.130293671,91,132,238,343,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000131_site02.npz
tile_000131_site03,tile_000131,131,test,17,3,radius_192_271m,413.719267619,93.248906605,104.187773349,102.929816905,26.000000,67.758787665,50,101,272,322,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000131_site03.npz
tile_000139_site00,tile_000139,139,test,18,0,radius_000_064m,247.459927421,267.413938294,60.646515427,61.364981855,53.000000,40.924961090,82,133,286,322,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000139_site00.npz
tile_000139_site01,tile_000139,139,test,18,1,radius_064_128m,259.089852965,144.067885169,91.483028708,64.272463241,53.000000,57.058097126,80,200,202,249,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000139_site01.npz
tile_000139_site02,tile_000139,139,test,18,2,radius_128_192m,265.358031558,395.804604673,28.548848832,65.839507890,53.000000,35.840149213,41,81,305,334,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000139_site02.npz
tile_000139_site03,tile_000139,139,test,18,3,radius_192_271m,74.336140353,89.453146898,105.136713276,18.084035088,53.000000,68.581522963,32,51,174,300,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000139_site03.npz
tile_000152_site00,tile_000152,152,test,19,0,radius_000_064m,218.563251341,299.619301127,52.595174718,54.140812835,26.000000,56.096524653,71,104,164,319,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000152_site00.npz
tile_000152_site01,tile_000152,152,test,19,1,radius_064_128m,320.978531508,223.511303505,71.622174124,79.744632877,26.000000,57.206725564,104,105,208,228,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000152_site01.npz
tile_000152_site02,tile_000152,152,test,19,2,radius_128_192m,276.937057059,120.692365773,97.326908557,68.734264265,26.000000,61.898980546,36,90,278,307,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000152_site02.npz
tile_000152_site03,tile_000152,152,test,19,3,radius_192_271m,359.572160380,73.574745965,109.106313509,89.393040095,26.000000,38.085485334,115,126,131,350,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000152_site03.npz
tile_000153_site00,tile_000153,153,test,20,0,radius_000_064m,245.699486934,256.216434518,63.445891370,60.924871733,26.000000,39.201457130,92,245,331,345,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000153_site00.npz
tile_000153_site01,tile_000153,153,test,20,1,radius_064_128m,245.730257834,145.581837932,91.104540517,60.932564459,26.000000,44.223839281,159,199,259,325,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000153_site01.npz
tile_000153_site02,tile_000153,153,test,20,2,radius_128_192m,419.990527567,171.343945169,84.664013708,104.497631892,26.000000,49.997909840,21,175,246,278,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000153_site02.npz
tile_000153_site03,tile_000153,153,test,20,3,radius_192_271m,101.628462309,94.707927743,103.823018064,24.907115577,26.000000,52.212535020,51,246,307,311,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000153_site03.npz
tile_000188_site00,tile_000188,188,test,21,0,radius_000_064m,248.902579273,224.271986599,71.432003350,61.725644818,26.000000,50.170258658,105,187,273,279,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000188_site00.npz
tile_000188_site01,tile_000188,188,test,21,1,radius_064_128m,194.814349335,359.555344437,37.611163891,48.203587334,26.000000,61.569710430,47,78,134,171,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000188_site01.npz
tile_000188_site02,tile_000188,188,test,21,2,radius_128_192m,261.819561369,98.172777049,102.956805738,64.954890342,26.000000,50.387203824,100,214,286,324,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000188_site02.npz
tile_000188_site03,tile_000188,188,test,21,3,radius_192_271m,347.681741129,447.259994291,15.685001427,86.420435282,26.000000,55.865974611,97,115,129,319,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000188_site03.npz
tile_000189_site00,tile_000189,189,test,22,0,radius_000_064m,296.113289384,214.958896697,73.760275826,73.528322346,44.000000,39.354400203,6,101,204,258,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000189_site00.npz
tile_000189_site01,tile_000189,189,test,22,1,radius_064_128m,252.753876388,322.511129217,46.872217696,62.688469097,44.000000,53.578672050,233,250,286,292,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000189_site01.npz
tile_000189_site02,tile_000189,189,test,22,2,radius_128_192m,329.439698107,421.866404013,22.033398997,81.859924527,44.000000,38.122421392,72,103,157,353,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000189_site02.npz
tile_000189_site03,tile_000189,189,test,22,3,radius_192_271m,179.468099026,74.865216609,108.783695848,44.367024757,44.000000,43.042587636,40,74,169,279,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000189_site03.npz
tile_000196_site00,tile_000196,196,test,23,0,radius_000_064m,286.076979949,284.190578179,56.452355455,71.019244987,26.000000,37.614693806,88,156,217,350,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000196_site00.npz
tile_000196_site01,tile_000196,196,test,23,1,radius_064_128m,338.554784031,208.749128406,75.312717898,84.138696008,26.000000,42.880309257,3,158,283,294,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000196_site01.npz
tile_000196_site02,tile_000196,196,test,23,2,radius_128_192m,238.321128329,81.690534594,107.077366352,59.080282082,26.000000,43.336548732,3,51,238,340,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000196_site02.npz
tile_000196_site03,tile_000196,196,test,23,3,radius_192_271m,427.243792285,372.701249341,34.324687665,106.310948071,26.000000,46.700175844,148,156,180,352,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000196_site03.npz
tile_000209_site00,tile_000209,209,test,24,0,radius_000_064m,269.213642255,230.142265864,69.964433534,66.803410564,26.000000,65.480557082,15,138,239,319,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000209_site00.npz
tile_000209_site01,tile_000209,209,test,24,1,radius_064_128m,252.492289466,134.078432701,93.980391825,62.623072367,26.000000,41.529830837,8,57,275,298,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000209_site01.npz
tile_000209_site02,tile_000209,209,test,24,2,radius_128_192m,394.615696853,153.093714045,89.226571489,98.153924213,26.000000,61.371942819,163,237,251,306,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000209_site02.npz
tile_000209_site03,tile_000209,209,test,24,3,radius_192_271m,372.843471740,426.521071839,20.869732040,92.710867935,26.000000,56.976052763,84,171,274,319,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000209_site03.npz
tile_000210_site00,tile_000210,210,test,25,0,radius_000_064m,211.463486028,238.100561556,67.974859611,52.365871507,26.000000,47.434428049,17,136,174,316,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000210_site00.npz
tile_000210_site01,tile_000210,210,test,25,1,radius_064_128m,257.695179575,331.573984232,44.606503942,63.923794894,26.000000,65.694307591,48,114,192,230,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000210_site01.npz
tile_000210_site02,tile_000210,210,test,25,2,radius_128_192m,295.872888328,76.392928669,108.401767833,73.468222082,26.000000,42.929699980,33,105,253,307,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000210_site02.npz
tile_000210_site03,tile_000210,210,test,25,3,radius_192_271m,83.185803904,134.197140910,93.950714773,20.296450976,26.000000,63.884029777,4,121,207,219,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000210_site03.npz
tile_000214_site00,tile_000214,214,test,26,0,radius_000_064m,291.759533907,214.491776028,73.877055993,72.439883477,26.000000,56.073308249,7,142,218,293,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000214_site00.npz
tile_000214_site01,tile_000214,214,test,26,1,radius_064_128m,181.983554754,334.929740196,43.767564951,44.995888688,26.000000,40.496619453,129,186,197,228,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000214_site01.npz
tile_000214_site02,tile_000214,214,test,26,2,radius_128_192m,384.252691365,320.257480168,47.435629958,95.563172841,26.000000,68.162261744,138,153,175,179,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000214_site02.npz
tile_000214_site03,tile_000214,214,test,26,3,radius_192_271m,447.924996895,378.961063035,32.759734241,111.481249224,26.000000,48.238291745,72,73,80,197,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000214_site03.npz
tile_000215_site00,tile_000215,215,test,27,0,radius_000_064m,236.040567174,310.678601949,49.830349513,58.510141793,26.000000,37.291646785,38,76,102,225,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000215_site00.npz
tile_000215_site01,tile_000215,215,test,27,1,radius_064_128m,143.134851484,243.626128482,66.593467880,35.283712871,26.000000,65.824617170,84,124,255,329,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000215_site01.npz
tile_000215_site02,tile_000215,215,test,27,2,radius_128_192m,174.184892266,111.642599732,99.589350067,43.046223067,26.000000,56.837953455,5,191,237,248,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000215_site02.npz
tile_000215_site03,tile_000215,215,test,27,3,radius_192_271m,160.686680900,435.337679457,18.665580136,39.671670225,26.000000,59.204180814,5,151,168,232,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000215_site03.npz
tile_000219_site00,tile_000219,219,test,28,0,radius_000_064m,295.803723325,300.359738021,52.410065495,73.450930831,26.000000,56.869180634,76,89,156,344,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000219_site00.npz
tile_000219_site01,tile_000219,219,test,28,1,radius_064_128m,223.533215628,330.541269766,44.864682559,55.383303907,26.000000,51.602644789,45,120,316,332,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000219_site01.npz
tile_000219_site02,tile_000219,219,test,28,2,radius_128_192m,310.533948887,126.274118465,95.931470384,77.133487222,26.000000,55.376851485,9,320,332,339,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000219_site02.npz
tile_000219_site03,tile_000219,219,test,28,3,radius_192_271m,442.988527979,103.306220007,101.673444998,110.247131995,26.000000,63.140185226,113,214,224,289,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000219_site03.npz
tile_000222_site00,tile_000222,222,test,29,0,radius_000_064m,225.839330907,256.492575604,63.376856099,55.959832727,29.000000,35.546451671,116,174,182,272,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000222_site00.npz
tile_000222_site01,tile_000222,222,test,29,1,radius_064_128m,344.685832709,265.077686924,61.230578269,85.671458177,29.000000,37.034268318,27,165,193,230,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000222_site01.npz
tile_000222_site02,tile_000222,222,test,29,2,radius_128_192m,323.117964124,423.468805138,21.632798716,80.279491031,29.000000,44.404978653,18,178,308,344,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000222_site02.npz
tile_000222_site03,tile_000222,222,test,29,3,radius_192_271m,404.666251230,94.381609088,103.904597728,100.666562808,29.000000,49.972052833,12,14,71,332,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000222_site03.npz
tile_000230_site00,tile_000230,230,test,30,0,radius_000_064m,216.069414051,227.089891914,70.727527021,53.517353513,26.000000,63.124120784,29,138,256,269,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000230_site00.npz
tile_000230_site01,tile_000230,230,test,30,1,radius_064_128m,289.645693507,180.534043273,82.366489182,71.911423377,26.000000,60.181482682,112,131,188,270,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000230_site01.npz
tile_000230_site02,tile_000230,230,test,30,2,radius_128_192m,406.639590726,151.600412338,89.599896915,101.159897682,26.000000,45.608340983,72,299,320,341,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000230_site02.npz
tile_000230_site03,tile_000230,230,test,30,3,radius_192_271m,80.974698886,386.413586050,30.896603488,19.743674721,26.000000,38.309365999,66,67,127,312,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000230_site03.npz
tile_000260_site00,tile_000260,260,test,31,0,radius_000_064m,278.868657660,263.612152473,61.596961882,69.217164415,32.000000,43.177548776,102,160,333,337,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000260_site00.npz
tile_000260_site01,tile_000260,260,test,31,1,radius_064_128m,190.479165043,359.301825076,37.674543731,47.119791261,32.000000,55.457796669,151,301,321,357,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000260_site01.npz
tile_000260_site02,tile_000260,260,test,31,2,radius_128_192m,266.159153443,436.852483799,18.286879050,66.039788361,32.000000,38.193682963,137,190,201,276,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000260_site02.npz
tile_000260_site03,tile_000260,260,test,31,3,radius_192_271m,401.188829607,427.648192112,20.587951972,99.797207402,32.000000,44.671038748,18,96,120,323,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000260_site03.npz
tile_000275_site00,tile_000275,275,test,32,0,radius_000_064m,281.812393349,307.854634249,50.536341438,69.953098337,26.000000,66.094712641,124,158,300,308,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000275_site00.npz
tile_000275_site01,tile_000275,275,test,32,1,radius_064_128m,359.626253514,271.680937401,59.579765650,89.406563378,26.000000,60.177339652,152,257,258,273,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000275_site01.npz
tile_000275_site02,tile_000275,275,test,32,2,radius_128_192m,145.917492781,158.437135946,87.890716014,35.979373195,26.000000,36.596216543,20,133,197,355,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000275_site02.npz
tile_000275_site03,tile_000275,275,test,32,3,radius_192_271m,175.957524131,76.518716995,108.370320751,43.489381033,26.000000,49.842544683,111,253,324,326,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000275_site03.npz
tile_000276_site00,tile_000276,276,test,33,0,radius_000_064m,313.045511072,228.580447771,70.354888057,77.761377768,26.000000,45.217287920,41,157,297,307,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000276_site00.npz
tile_000276_site01,tile_000276,276,test,33,1,radius_064_128m,227.063607107,133.883941570,94.029014608,56.265901777,26.000000,50.242964715,100,106,203,208,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000276_site01.npz
tile_000276_site02,tile_000276,276,test,33,2,radius_128_192m,239.327342462,68.145999208,110.463500198,59.331835615,26.000000,55.421915248,216,224,252,304,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000276_site02.npz
tile_000276_site03,tile_000276,276,test,33,3,radius_192_271m,379.726775808,74.765580461,108.808604885,94.431693952,26.000000,61.360698224,4,133,188,298,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000276_site03.npz
tile_000277_site00,tile_000277,277,test,34,0,radius_000_064m,286.940423642,261.093673757,62.226581561,71.235105911,26.000000,43.901987784,9,108,123,187,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000277_site00.npz
tile_000277_site01,tile_000277,277,test,34,1,radius_064_128m,355.026627748,309.226711357,50.193322161,88.256656937,26.000000,43.749795093,90,150,161,350,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000277_site01.npz
tile_000277_site02,tile_000277,277,test,34,2,radius_128_192m,371.988358218,118.494551504,97.876362124,92.497089554,26.000000,36.455295098,10,128,153,274,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000277_site02.npz
tile_000277_site03,tile_000277,277,test,34,3,radius_192_271m,446.072985183,198.226688432,77.943327892,111.018246296,26.000000,60.713505582,53,187,287,319,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000277_site03.npz
tile_000278_site00,tile_000278,278,test,35,0,radius_000_064m,218.738965692,269.581355617,60.104661096,54.184741423,26.000000,68.148808709,12,200,324,342,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000278_site00.npz
tile_000278_site01,tile_000278,278,test,35,1,radius_064_128m,281.273828513,374.257278947,33.935680263,69.818457128,26.000000,40.833837892,39,117,261,303,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000278_site01.npz
tile_000278_site02,tile_000278,278,test,35,2,radius_128_192m,235.530595535,125.896449954,96.025887511,58.382648884,26.000000,45.896611109,154,183,214,244,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000278_site02.npz
tile_000278_site03,tile_000278,278,test,35,3,radius_192_271m,421.018592164,437.713785456,18.071553636,104.754648041,26.000000,35.107610909,247,275,279,310,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000278_site03.npz
tile_000279_site00,tile_000279,279,test,36,0,radius_000_064m,272.359120658,266.247820179,60.938044955,67.589780165,26.000000,63.832860582,42,157,303,335,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000279_site00.npz
tile_000279_site01,tile_000279,279,test,36,1,radius_064_128m,188.955087863,159.642782029,87.589304493,46.738771966,26.000000,52.656981266,107,127,307,352,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000279_site01.npz
tile_000279_site02,tile_000279,279,test,36,2,radius_128_192m,378.648032116,311.017868258,49.745532935,94.162008029,26.000000,63.405164154,23,118,130,269,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000279_site02.npz
tile_000279_site03,tile_000279,279,test,36,3,radius_192_271m,404.558319773,99.974667503,102.506333124,100.639579943,26.000000,48.377121319,6,72,213,324,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000279_site03.npz
tile_000286_site00,tile_000286,286,test,37,0,radius_000_064m,223.378985155,260.836512187,62.290871953,55.344746289,26.000000,59.732060761,27,73,315,343,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000286_site00.npz
tile_000286_site01,tile_000286,286,test,37,1,radius_064_128m,320.922665666,218.053538706,72.986615324,79.730666417,26.000000,42.822770374,64,111,155,266,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000286_site01.npz
tile_000286_site02,tile_000286,286,test,37,2,radius_128_192m,131.706748605,136.809946598,93.297513351,32.426687151,26.000000,41.816671650,121,184,207,258,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000286_site02.npz
tile_000286_site03,tile_000286,286,test,37,3,radius_192_271m,72.801281492,336.917806703,43.270548324,17.700320373,26.000000,67.813857453,61,98,165,191,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000286_site03.npz
tile_000287_site00,tile_000287,287,test,38,0,radius_000_064m,255.944181948,314.946555765,48.763361059,63.486045487,47.000000,50.339848891,70,182,195,293,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000287_site00.npz
tile_000287_site01,tile_000287,287,test,38,1,radius_064_128m,142.287102489,264.916158052,61.270960487,35.071775622,47.000000,49.233116319,40,45,142,313,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000287_site01.npz
tile_000287_site02,tile_000287,287,test,38,2,radius_128_192m,372.551536551,171.093899743,84.726525064,92.637884138,47.000000,35.051778965,73,202,229,271,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000287_site02.npz
tile_000287_site03,tile_000287,287,test,38,3,radius_192_271m,83.352657159,76.513316037,108.371670991,20.338164290,47.000000,48.116888336,36,208,272,316,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000287_site03.npz
tile_000313_site00,tile_000313,313,test,39,0,radius_000_064m,298.131692636,227.668034817,70.582991296,74.032923159,26.000000,66.131750140,3,61,91,173,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000313_site00.npz
tile_000313_site01,tile_000313,313,test,39,1,radius_064_128m,192.027713958,333.959410512,44.010147372,47.506928490,26.000000,60.634715014,65,154,167,202,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000313_site01.npz
tile_000313_site02,tile_000313,313,test,39,2,radius_128_192m,261.562718676,443.618016112,16.595495972,64.890679669,26.000000,38.556775749,28,186,271,303,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000313_site02.npz
tile_000313_site03,tile_000313,313,test,39,3,radius_192_271m,309.455662151,70.333909222,109.916522694,76.863915538,26.000000,60.060003071,122,129,253,343,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000313_site03.npz
tile_000314_site00,tile_000314,314,test,40,0,radius_000_064m,282.412491456,293.861679857,54.034580036,70.103122864,26.000000,47.321809551,108,128,245,322,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000314_site00.npz
tile_000314_site01,tile_000314,314,test,40,1,radius_064_128m,171.516342792,173.391369288,84.152157678,42.379085698,26.000000,46.873530823,10,206,217,324,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000314_site01.npz
tile_000314_site02,tile_000314,314,test,40,2,radius_128_192m,424.896061100,183.827261602,81.543184600,105.724015275,26.000000,57.003368661,144,235,298,334,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000314_site02.npz
tile_000314_site03,tile_000314,314,test,40,3,radius_192_271m,418.295230414,389.244697391,30.188825652,104.073807603,26.000000,54.904903403,105,170,245,346,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000314_site03.npz
tile_000365_site00,tile_000365,365,test,41,0,radius_000_064m,270.593185533,258.912258663,62.771935334,67.148296383,32.000000,55.266170110,50,142,291,335,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000365_site00.npz
tile_000365_site01,tile_000365,365,test,41,1,radius_064_128m,235.576213517,191.012250316,79.746937421,58.394053379,32.000000,65.618177807,41,71,101,260,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000365_site01.npz
tile_000365_site02,tile_000365,365,test,41,2,radius_128_192m,193.868233283,80.164436114,107.458890972,47.967058321,32.000000,51.646434904,42,66,140,256,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000365_site02.npz
tile_000365_site03,tile_000365,365,test,41,3,radius_192_271m,68.755383724,132.033201028,94.491699743,16.688845931,32.000000,61.977671473,40,89,183,206,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000365_site03.npz
tile_000369_site00,tile_000369,369,test,42,0,radius_000_064m,228.772032716,258.441763090,62.889559228,56.693008179,26.000000,63.377568572,237,307,340,349,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000369_site00.npz
tile_000369_site01,tile_000369,369,test,42,1,radius_064_128m,161.669450629,341.143212198,42.214196951,39.917362657,26.000000,51.839449240,18,157,243,252,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000369_site01.npz
tile_000369_site02,tile_000369,369,test,42,2,radius_128_192m,167.394767502,114.599306241,98.850173440,41.348691876,26.000000,39.554221076,29,110,174,192,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000369_site02.npz
tile_000369_site03,tile_000369,369,test,42,3,radius_192_271m,83.336527508,87.622600833,105.594349792,20.334131877,26.000000,56.082215771,122,133,266,333,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000369_site03.npz
tile_000379_site00,tile_000379,379,test,43,0,radius_000_064m,252.429631849,306.369018390,50.907745403,62.607407962,26.000000,63.987111516,133,171,207,281,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000379_site00.npz
tile_000379_site01,tile_000379,379,test,43,1,radius_064_128m,185.472771640,327.837208257,45.540697936,45.868192910,26.000000,68.978195339,21,183,265,322,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000379_site01.npz
tile_000379_site02,tile_000379,379,test,43,2,radius_128_192m,299.415810615,96.559216367,103.360195908,74.353952654,26.000000,51.131403735,253,282,309,315,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000379_site02.npz
