tile,split,split_index,block_x,block_y,block_round
tile_026986,train,2371,200,1314,0
tile_000477,train,2372,227,2148,0
tile_025780,train,2373,249,1273,0
tile_005615,train,2374,448,1693,0
tile_018447,train,2375,110,1242,0
tile_021515,train,2376,32,1252,0
tile_003535,train,2377,445,1669,0
tile_025778,train,2378,228,1273,0
tile_002812,train,2379,229,2171,0
tile_027182,train,2380,15,1340,0
tile_026050,train,2381,75,1277,0
tile_022434,train,2382,93,1255,0
tile_007351,train,2383,248,2109,0
tile_027266,train,2384,83,1356,0
tile_006596,train,2385,261,2086,0
tile_004859,train,2386,444,1688,0
tile_008747,train,2387,243,2128,0
tile_022482,train,2388,54,1255,0
tile_003582,train,2389,469,1671,0
tile_006661,train,2390,246,2095,0
tile_009575,train,2391,-127,1138,0
tile_015094,train,2392,110,1230,0
tile_001743,train,2393,216,2159,0
tile_011239,train,2394,32,1215,0
tile_026988,train,2395,93,1314,0
tile_000705,train,2396,198,2152,0
tile_006601,train,2397,260,2087,0
tile_012239,train,2398,47,1220,0
tile_019525,train,2399,48,1246,0
tile_026422,train,2400,45,1284,0
tile_000140,train,2401,200,2140,0
tile_002668,train,2402,222,2169,0
tile_012200,train,2403,61,1220,0
tile_002419,train,2404,222,2167,0
tile_015875,train,2405,19,1233,0
tile_009621,train,2406,-93,1144,0
tile_010083,train,2407,-42,1179,0
tile_012125,train,2408,46,1220,0
tile_003745,train,2409,440,1674,0
tile_025140,train,2410,38,1268,0
tile_006295,train,2411,444,1698,0
tile_000285,train,2412,221,2143,0
tile_012150,train,2413,66,1220,0
tile_011844,train,2414,97,1218,0
tile_014711,train,2415,117,1229,0
tile_025631,train,2416,208,1271,0
tile_014954,train,2417,43,1230,0
tile_018965,train,2418,44,1244,0
tile_000500,train,2419,218,2149,0
tile_012686,train,2420,44,1222,0
tile_011268,train,2421,46,1215,0
tile_023110,train,2422,181,1258,0
tile_017304,train,2423,37,1239,0
tile_004637,train,2424,466,1687,0
tile_009236,train,2425,250,2151,0
tile_022963,train,2426,224,1257,0
tile_006845,train,2427,262,2103,0
tile_007591,train,2428,248,2112,0
tile_015872,train,2429,191,1232,0
tile_005268,train,2430,455,1691,0
tile_007455,train,2431,255,2110,0
tile_000852,train,2432,223,2153,0
tile_027350,train,2433,113,1361,0
tile_026443,train,2434,-2,1285,0
tile_017039,train,2435,95,1237,0
tile_021294,train,2436,48,1251,0
tile_010079,train,2437,-59,1178,0
tile_013091,train,2438,52,1224,0
tile_008334,train,2439,277,2119,0
tile_012650,train,2440,58,1222,0
tile_013005,train,2441,41,1224,0
tile_025723,train,2442,180,1272,0
tile_006665,train,2443,240,2096,0
tile_006533,train,2444,444,1702,0
tile_010418,train,2445,-5,1187,0
tile_013249,train,2446,84,1224,0
tile_003076,train,2447,233,2176,0
tile_025727,train,2448,201,1272,0
tile_021868,train,2449,43,1253,0
tile_022169,train,2450,47,1254,0
tile_003012,train,2451,224,2174,0
tile_026389,train,2452,130,1284,0
tile_023649,train,2453,62,1261,0
tile_008236,train,2454,252,2118,0
tile_024163,train,2455,28,1263,0
tile_010061,train,2456,-103,1176,0
tile_020860,train,2457,69,1250,0
tile_017051,train,2458,195,1237,0
tile_002548,train,2459,225,2168,0
tile_019071,train,2460,59,1244,0
tile_014602,train,2461,102,1229,0
tile_011166,train,2462,14,1212,0
tile_016734,train,2463,122,1236,0
tile_015279,train,2464,-6,1231,0
tile_020970,train,2465,81,1250,0
tile_026969,train,2466,-3,1313,0
tile_012028,train,2467,138,1219,0
tile_009067,train,2468,249,2138,0
tile_025902,train,2469,221,1275,0
tile_000242,train,2470,221,2142,0
tile_021078,train,2471,39,1250,0
tile_027325,train,2472,109,1359,0
tile_015429,train,2473,116,1231,0
tile_015835,train,2474,84,1232,0
tile_017234,train,2475,50,1238,0
tile_024447,train,2476,-28,1265,0
tile_007626,train,2477,251,2112,0
tile_008238,train,2478,254,2118,0
tile_003629,train,2479,463,1672,0
tile_009964,train,2480,-64,1175,0
tile_013370,train,2481,100,1225,0
tile_000518,train,2482,228,2149,0
tile_009436,train,2483,-99,1107,0
tile_011210,train,2484,32,1214,0
tile_025621,train,2485,226,1271,0
tile_003042,train,2486,225,2175,0
tile_008186,train,2487,255,2117,0
tile_003049,train,2488,229,2175,0
tile_007495,train,2489,272,2111,0
tile_023390,train,2490,204,1260,0
tile_009676,train,2491,-93,1154,0
tile_027074,train,2492,27,1324,0
tile_002919,train,2493,216,2172,0
tile_020160,train,2494,31,1248,0
tile_009643,train,2495,-101,1147,0
tile_015115,train,2496,40,1230,0
tile_016321,train,2497,-30,1234,0
tile_017687,train,2498,176,1240,0
tile_017224,train,2499,44,1238,0
tile_002239,train,2500,236,2165,0
tile_008694,train,2501,243,2127,0
tile_010002,train,2502,-115,1175,0
tile_013512,train,2503,45,1226,0
tile_024048,train,2504,43,1263,0
tile_023945,train,2505,58,1262,0
tile_015333,train,2506,98,1231,0
tile_016252,train,2507,-29,1234,0
tile_013404,train,2508,57,1225,0
tile_006884,train,2509,274,2103,0
tile_026453,train,2510,131,1285,0
tile_026807,train,2511,197,1310,0
tile_004481,train,2512,435,1685,0
tile_001480,train,2513,212,2158,0
tile_009027,train,2514,253,2137,0
tile_021568,train,2515,105,1252,0
tile_025704,train,2516,203,1272,0
tile_021846,train,2517,118,1253,0
tile_013445,train,2518,43,1225,0
tile_009850,train,2519,-33,1167,0
tile_023076,train,2520,31,1258,0
tile_006115,train,2521,452,1696,0
tile_005062,train,2522,452,1690,0
tile_000284,train,2523,216,2143,0
tile_012349,train,2524,91,1221,0
tile_008348,train,2525,260,2119,0
tile_014079,train,2526,109,1227,0
tile_018114,train,2527,-5,1241,0
tile_015969,train,2528,60,1233,0
tile_012655,train,2529,64,1222,0
tile_020784,train,2530,-7,1250,0
tile_026348,train,2531,47,1283,0
tile_018598,train,2532,85,1243,0
tile_021711,train,2533,222,1252,0
tile_021212,train,2534,54,1251,0
tile_017290,train,2535,211,1238,0
tile_016929,train,2536,181,1237,0
tile_010453,train,2537,-66,1189,0
tile_012873,train,2538,42,1223,0
tile_015880,train,2539,41,1233,0
tile_000858,train,2540,211,2153,0
tile_025954,train,2541,248,1275,0
tile_023688,train,2542,49,1261,0
tile_003041,train,2543,218,2175,0
tile_018032,train,2544,188,1241,0
tile_006245,train,2545,440,1698,0
tile_025936,train,2546,250,1275,0
tile_022497,train,2547,100,1255,0
tile_003568,train,2548,455,1670,0
tile_018194,train,2549,209,1241,0
tile_022797,train,2550,43,1257,0
tile_004351,train,2551,441,1684,0
tile_018690,train,2552,-2,1243,0
tile_010507,train,2553,62,1192,0
tile_025018,train,2554,69,1268,0
tile_024540,train,2555,199,1265,0
tile_002061,train,2556,214,2163,0
tile_017106,train,2557,186,1238,0
tile_015106,train,2558,126,1230,0
tile_026646,train,2559,175,1299,0
tile_010756,val,0,9,1201,0
tile_024402,val,1,27,1265,0
tile_017631,val,2,40,1240,0
tile_002681,val,3,239,2169,0
tile_020211,val,4,78,1248,0
tile_012575,val,5,54,1222,0
tile_009439,val,6,-91,1109,0
tile_012939,val,7,34,1223,0
tile_010623,val,8,65,1198,0
tile_009373,val,9,263,2164,0
tile_021933,val,10,46,1253,0
tile_024077,val,11,217,1263,0
tile_016700,val,12,42,1236,0
tile_000009,val,13,216,2134,0
tile_016712,val,14,52,1236,0
tile_003033,val,15,213,2174,0
tile_003427,val,16,446,1663,0
tile_022213,val,17,43,1254,0
tile_019104,val,18,110,1244,0
tile_023652,val,19,181,1261,0
tile_002911,val,20,234,2172,0
tile_002414,val,21,246,2166,0
tile_011184,val,22,48,1213,0
tile_016875,val,23,167,1237,0
tile_002308,val,24,245,2165,0
tile_009510,val,25,-127,1134,0
tile_004530,val,26,459,1686,0
tile_015352,val,27,-40,1231,0
tile_026432,val,28,171,1284,0
tile_019024,val,29,125,1244,0
tile_002743,val,30,232,2170,0
tile_001986,val,31,214,2162,0
tile_011657,val,32,50,1218,0
tile_012906,val,33,60,1223,0
tile_013860,val,34,170,1226,0
tile_006606,val,35,266,2091,0
tile_016103,val,36,144,1233,0
tile_026948,val,37,64,1313,0
tile_006548,val,38,446,1703,0
tile_003400,val,39,446,1662,0
tile_023790,val,40,33,1262,0
tile_011346,val,41,70,1216,0
tile_012532,val,42,59,1222,0
tile_007560,val,43,246,2111,0
tile_018697,val,44,23,1243,0
tile_026687,val,45,178,1303,0
tile_004393,val,46,449,1684,0
tile_013327,val,47,46,1225,0
tile_001200,val,48,226,2156,0
tile_009080,val,49,250,2139,0
tile_010428,val,50,-67,1188,0
tile_027019,val,51,207,1317,0
tile_009855,val,52,-38,1167,0
tile_027242,val,53,97,1350,0
tile_011100,val,54,25,1210,0
tile_000298,val,55,207,2144,0
tile_024444,val,56,234,1265,0
tile_019957,val,57,70,1247,0
tile_021266,val,58,80,1251,0
tile_011282,val,59,17,1215,0
tile_006849,val,60,240,2103,0
tile_002962,val,61,213,2173,0
tile_005455,val,62,457,1692,0
tile_009015,val,63,239,2137,0
tile_001203,val,64,234,2156,0
tile_017475,val,65,39,1239,0
tile_022216,val,66,45,1254,0
tile_003024,val,67,226,2174,0
tile_024302,val,68,62,1264,0
tile_006656,val,69,242,2095,0
tile_017105,val,70,185,1238,0
tile_020442,val,71,63,1249,0
tile_023301,val,72,74,1259,0
tile_021099,val,73,50,1250,0
tile_013567,val,74,100,1226,0
tile_003044,val,75,245,2175,0
tile_012293,val,76,89,1220,0
tile_010787,val,77,58,1202,0
tile_012680,val,78,36,1222,0
tile_006978,val,79,258,2105,0
tile_003278,val,80,243,2183,0
tile_018450,val,81,188,1242,0
tile_026570,val,82,167,1293,0
tile_003310,val,83,230,2185,0
tile_026918,val,84,57,1312,0
tile_016136,val,85,87,1233,0
tile_025263,val,86,210,1269,0
tile_002110,val,87,211,2163,0
tile_022972,val,88,51,1258,0
tile_026763,val,89,200,1307,0
tile_006730,val,90,235,2099,0
tile_016829,val,91,170,1236,0
tile_025917,val,92,47,1275,0
tile_003052,val,93,235,2175,0
tile_001533,val,94,213,2158,0
tile_006909,val,95,232,2104,0
tile_023453,val,96,46,1260,0
tile_025268,val,97,213,1269,0
tile_009077,val,98,248,2139,0
tile_024426,val,99,196,1265,0
tile_018374,val,100,-5,1242,0
tile_006750,val,101,245,2099,0
tile_016719,val,102,56,1236,0
tile_007063,val,103,273,2106,0
tile_004890,val,104,445,1689,0
tile_010087,val,105,-110,1179,0
tile_000708,val,106,200,2152,0
tile_010033,val,107,-64,1176,0
tile_004187,val,108,448,1681,0
tile_000133,val,109,204,2140,0
tile_025643,val,110,224,1271,0
tile_026558,val,111,181,1293,0
tile_006523,val,112,450,1702,0
tile_020867,val,113,73,1250,0
tile_009075,val,114,241,2139,0
tile_019974,val,115,119,1247,0
tile_021434,val,116,73,1251,0
tile_009456,val,117,-93,1120,0
tile_022196,val,118,71,1254,0
tile_012242,val,119,49,1220,0
tile_003236,val,120,240,2182,0
tile_012760,val,121,55,1223,0
tile_027268,val,122,109,1356,0
tile_018233,val,123,62,1242,0
tile_008234,val,124,251,2118,0
tile_008857,val,125,252,2132,0
tile_005151,val,126,440,1691,0
tile_017240,val,127,61,1238,0
tile_015934,val,128,101,1233,0
tile_024972,val,129,59,1267,0
tile_015583,val,130,98,1232,0
tile_002700,val,131,233,2169,0
tile_013460,val,132,56,1225,0
tile_007484,val,133,255,2111,0
tile_011250,val,134,51,1215,0
tile_018321,val,135,58,1242,0
tile_002927,val,136,232,2172,0
tile_015523,val,137,3,1232,0
tile_002497,val,138,228,2167,0
tile_000010,val,139,213,2135,0
tile_018573,val,140,58,1243,0
tile_000932,val,141,214,2154,0
tile_014338,val,142,116,1228,0
tile_024871,val,143,53,1267,0
tile_006759,val,144,261,2100,0
tile_022823,val,145,104,1257,0
tile_018836,val,146,42,1244,0
tile_017279,val,147,172,1238,0
tile_001396,val,148,212,2157,0
tile_002901,val,149,219,2172,0
tile_006748,val,150,244,2099,0
tile_008875,val,151,244,2133,0
tile_019031,val,152,38,1244,0
tile_012412,val,153,105,1221,0
tile_008425,val,154,246,2120,0
tile_023430,val,155,118,1260,0
tile_016340,val,156,52,1234,0
tile_007551,val,157,268,2111,0
tile_019875,val,158,60,1247,0
tile_024969,val,159,56,1267,0
tile_007879,val,160,244,2114,0
tile_000790,val,161,227,2153,0
tile_015360,val,162,43,1231,0
tile_003272,val,163,238,2183,0
tile_012591,val,164,66,1222,0
tile_023019,val,165,44,1258,0
tile_010604,val,166,-47,1197,0
tile_020881,val,167,117,1250,0
tile_008972,val,168,281,2136,0
tile_018399,val,169,49,1242,0
tile_015116,val,170,41,1230,0
tile_022131,val,171,56,1254,0
tile_021302,val,172,51,1251,0
tile_005040,val,173,438,1690,0
tile_019316,val,174,77,1245,0
tile_002352,val,175,243,2166,0
tile_021189,val,176,45,1251,0
tile_023410,val,177,44,1260,0
tile_006524,val,178,442,1702,0
tile_027273,val,179,84,1357,0
tile_002326,val,180,224,2166,0
tile_011445,val,181,57,1217,0
tile_004629,val,182,450,1687,0
tile_024132,val,183,198,1263,0
tile_011199,val,184,29,1214,0
tile_015976,val,185,77,1233,0
tile_003343,val,186,199,2187,0
tile_023163,val,187,80,1258,0
tile_019670,val,188,45,1246,0
tile_026236,val,189,203,1281,0
tile_025102,val,190,55,1268,0
tile_025912,val,191,229,1275,0
tile_020306,val,192,18,1248,0
tile_025067,val,193,219,1268,0
tile_004250,val,194,432,1682,0
tile_002997,val,195,228,2174,0
tile_000300,val,196,220,2144,0
tile_021928,val,197,226,1253,0
tile_009705,val,198,-104,1160,0
tile_005814,val,199,446,1694,0
tile_019842,val,200,47,1247,0
tile_015209,val,201,48,1231,0
tile_002621,val,202,229,2169,0
tile_022037,val,203,-16,1254,0
tile_007516,val,204,256,2111,0
tile_013075,val,205,34,1224,0
tile_009952,val,206,-81,1175,0
tile_010315,val,207,-8,1185,0
tile_023986,val,208,35,1263,0
tile_019108,val,209,7,1245,0
tile_024706,val,210,57,1266,0
tile_023894,val,211,209,1262,0
tile_022440,val,212,214,1255,0
tile_021368,val,213,39,1251,0
tile_027108,val,214,216,1329,0
tile_010588,val,215,59,1196,0
tile_011035,val,216,61,1208,0
tile_002741,val,217,224,2170,0
tile_009050,val,218,281,2138,0
tile_017049,val,219,189,1237,0
tile_013685,val,220,49,1226,0
tile_013668,val,221,131,1226,0
tile_008306,val,222,241,2119,0
tile_016805,val,223,76,1236,0
tile_009664,val,224,-106,1152,0
tile_007299,val,225,266,2109,0
tile_009201,val,226,263,2146,0
tile_015140,val,227,61,1230,0
tile_004345,val,228,454,1683,0
tile_021638,val,229,171,1252,0
tile_015289,val,230,53,1231,0
tile_010740,val,231,57,1201,0
tile_003441,val,232,447,1664,0
tile_011919,val,233,40,1219,0
tile_018593,val,234,82,1243,0
tile_026733,val,235,5,1305,0
tile_020540,val,236,75,1249,0
tile_012958,val,237,52,1223,0
tile_008818,val,238,246,2130,0
tile_018770,val,239,44,1243,0
tile_018121,val,240,40,1241,0
tile_027009,val,241,192,1316,0
tile_010377,val,242,-8,1187,0
tile_009533,val,243,-105,1136,0
tile_013067,val,244,103,1224,0
tile_020059,val,245,194,1247,0
tile_005007,val,246,453,1689,0
tile_004561,val,247,466,1686,0
tile_000558,val,248,216,2150,0
tile_017690,val,249,200,1240,0
tile_027259,val,250,26,1356,0
tile_015414,val,251,108,1231,0
tile_004357,val,252,450,1684,0
tile_018455,val,253,-21,1242,0
tile_009478,val,254,-100,1128,0
tile_004086,val,255,438,1679,0
tile_007501,val,256,275,2111,0
tile_012117,val,257,101,1220,0
tile_006489,val,258,451,1701,0
tile_020907,val,259,46,1250,0
tile_000357,val,260,201,2145,0
tile_009696,val,261,-123,1156,0
tile_003176,val,262,219,2180,0
tile_018187,val,263,161,1241,0
tile_013381,val,264,110,1225,0
tile_003841,val,265,450,1676,0
tile_025831,val,266,226,1274,0
tile_003911,val,267,457,1677,0
tile_010725,val,268,-50,1201,0
tile_012674,val,269,104,1222,0
tile_025953,val,270,242,1275,0
tile_016257,val,271,-16,1234,0
tile_013191,val,272,95,1224,0
tile_017463,val,273,-6,1239,0
tile_026717,val,274,179,1304,0
tile_004588,val,275,434,1686,0
tile_009022,val,276,254,2137,0
tile_021652,val,277,44,1252,0
tile_008939,val,278,244,2135,0
tile_000554,val,279,237,2150,0
tile_009459,val,280,-93,1122,0
tile_014549,val,281,56,1229,0
tile_025875,val,282,222,1274,0
tile_017588,val,283,76,1239,0
tile_013176,val,284,57,1224,0
tile_011083,val,285,17,1210,0
tile_009971,val,286,-79,1175,0
tile_009222,val,287,265,2148,0
tile_015475,val,288,83,1231,0
tile_019359,val,289,41,1245,0
tile_025066,val,290,194,1268,0
tile_012423,val,291,47,1221,0
tile_021938,val,292,47,1253,0
tile_009601,val,293,-86,1141,0
tile_006270,val,294,452,1698,0
tile_022301,val,295,60,1255,0
tile_012309,val,296,50,1221,0
tile_004229,val,297,439,1682,0
tile_000464,val,298,200,2148,0
tile_008228,val,299,247,2118,0
tile_023105,val,300,81,1258,0
tile_022861,val,301,45,1257,0
tile_006782,val,302,243,2100,0
tile_004420,val,303,452,1684,0
tile_000996,val,304,224,2154,0
tile_018969,val,305,46,1244,0
tile_002807,val,306,223,2171,0
tile_007109,val,307,265,2107,0
tile_006712,val,308,240,2099,0
tile_027105,val,309,165,1328,0
tile_019026,val,310,217,1244,0
tile_002116,val,311,216,2163,0
tile_008661,val,312,241,2126,0
tile_009578,val,313,-109,1138,0
tile_006608,val,314,247,2091,0
tile_014574,val,315,85,1229,0
tile_006592,val,316,260,2085,0
tile_003953,val,317,459,1678,0
tile_018326,val,318,59,1242,0
tile_021028,val,319,60,1250,0
tile_009433,test,0,-114,1105,0
tile_022318,test,1,208,1255,0
tile_001040,test,2,219,2155,0
tile_026414,test,3,26,1284,0
tile_010325,test,4,-10,1186,0
tile_026618,test,5,3,1296,0
tile_019347,test,6,115,1245,0
tile_001191,test,7,222,2156,0
tile_018046,test,8,46,1241,0
tile_006613,test,9,240,2091,0
tile_015541,test,10,53,1232,0
tile_024792,test,11,64,1266,0
tile_017865,test,12,102,1240,0
tile_003384,test,13,242,2192,0
tile_010514,test,14,-74,1193,0
tile_012212,test,15,69,1220,0
tile_011215,test,16,47,1214,0
tile_010078,test,17,-103,1178,0
tile_003070,test,18,223,2176,0
tile_013845,test,19,104,1226,0
tile_002940,test,20,215,2173,0
tile_026149,test,21,201,1279,0
tile_018343,test,22,76,1242,0
tile_006701,test,23,264,2098,0
tile_027140,test,24,167,1334,0
tile_021509,test,25,105,1251,0
tile_003993,test,26,441,1678,0
tile_005789,test,27,456,1694,0
tile_023330,test,28,54,1259,0
tile_009182,test,29,254,2144,0
tile_009420,test,30,263,2173,0
tile_004189,test,31,451,1681,0
tile_008704,test,32,239,2127,0
tile_020283,test,33,62,1248,0
tile_021876,test,34,48,1253,0
tile_002964,test,35,218,2173,0
tile_026160,test,36,53,1279,0
tile_010794,test,37,67,1202,0
tile_026706,test,38,239,1303,0
tile_000775,test,39,218,2153,0
tile_009626,test,40,-111,1145,0
tile_021441,test,41,174,1251,0
tile_008371,test,42,258,2120,0
tile_020779,test,43,114,1249,0
tile_008133,test,44,245,2116,0
tile_011219,test,45,26,1214,0
tile_016007,test,46,102,1233,0
tile_000581,test,47,209,2150,0
tile_019706,test,48,57,1246,0
tile_004702,test,49,453,1687,0
tile_009901,test,50,-68,1171,0
tile_023479,test,51,193,1260,0
tile_001525,test,52,206,2158,0
tile_010068,test,53,-78,1177,0
tile_007775,test,54,266,2113,0
tile_003081,test,55,224,2176,0
tile_023805,test,56,51,1262,0
tile_004513,test,57,443,1686,0
tile_018368,test,58,218,1242,0
tile_024375,test,59,55,1264,0
tile_002069,test,60,233,2163,0
tile_001638,test,61,234,2158,0
tile_023092,test,62,57,1258,0
tile_009362,test,63,262,2164,0
tile_025548,test,64,54,1271,0
tile_016945,test,65,42,1237,0
tile_011479,test,66,56,1217,0
tile_019797,test,67,72,1247,0
tile_000410,test,68,213,2147,0
tile_015695,test,69,139,1232,0
tile_006675,test,70,237,2097,0
tile_007543,test,71,258,2111,0
tile_012462,test,72,38,1221,0
tile_006488,test,73,450,1701,0
tile_014370,test,74,66,1228,0
tile_002705,test,75,244,2169,0
tile_010600,test,76,-70,1197,0
tile_022891,test,77,204,1257,0
tile_026402,test,78,67,1284,0
tile_021596,test,79,52,1252,0
tile_003789,test,80,467,1674,0
tile_001219,test,81,215,2156,0
tile_003608,test,82,446,1672,0
tile_002095,test,83,217,2163,0
tile_008871,test,84,276,2133,0
tile_002771,test,85,217,2170,0
tile_000074,test,86,191,2138,0
tile_010593,test,87,-27,1197,0
tile_025104,test,88,58,1268,0
tile_025501,test,89,61,1270,0
tile_007201,test,90,259,2108,0
tile_013758,test,91,106,1226,0
tile_000369,test,92,207,2146,0
tile_016810,test,93,93,1236,0
tile_009967,test,94,-62,1175,0
tile_007074,test,95,255,2106,0
tile_010048,test,96,-63,1176,0
tile_026742,test,97,106,1306,0
tile_026295,test,98,74,1282,0
tile_012251,test,99,53,1220,0
tile_017103,test,100,168,1238,0
tile_022754,test,101,35,1257,0
tile_017612,test,102,174,1239,0
tile_027139,test,103,202,1333,0
tile_014584,test,104,89,1229,0
tile_007041,test,105,243,2106,0
tile_021972,test,106,76,1253,0
tile_008896,test,107,238,2134,0
tile_004616,test,108,440,1687,0
tile_003250,test,109,238,2182,0
tile_027345,test,110,29,1360,0
tile_024751,test,111,118,1266,0
tile_023239,test,112,51,1259,0
tile_023655,test,113,212,1261,0
tile_022016,test,114,57,1253,0
tile_026025,test,115,211,1276,0
tile_019744,test,116,34,1247,0
tile_016808,test,117,92,1236,0
tile_024532,test,118,69,1265,0
tile_026647,test,119,48,1300,0
tile_000286,test,120,237,2143,0
tile_026844,test,121,84,1311,0
tile_027025,test,122,70,1317,0
tile_001802,test,123,214,2160,0
tile_008275,test,124,278,2118,0
tile_002603,test,125,207,2169,0
tile_010880,test,126,66,1204,0
tile_012137,test,127,51,1220,0
tile_009841,test,128,-46,1167,0
tile_026497,test,129,188,1287,0
tile_003720,test,130,437,1674,0
tile_013215,test,131,-7,1224,0
tile_011405,test,132,56,1216,0
tile_002841,test,133,246,2171,0
tile_002289,test,134,239,2165,0
tile_009515,test,135,-84,1135,0
tile_000509,test,136,216,2149,0
tile_006439,test,137,445,1700,0
tile_024016,test,138,225,1263,0
tile_017799,test,139,81,1240,0
tile_005478,test,140,449,1692,0
tile_005471,test,141,444,1692,0
tile_009291,test,142,264,2159,0
tile_020547,test,143,79,1249,0
tile_014758,test,144,94,1229,0
tile_001454,test,145,217,2157,0
tile_003683,test,146,439,1673,0
tile_009704,test,147,-98,1159,0
tile_006302,test,148,448,1698,0
tile_023181,test,149,214,1258,0
tile_004333,test,150,443,1683,0
tile_012213,test,151,85,1220,0
tile_008662,test,152,243,2126,0
tile_006896,test,153,241,2104,0
tile_009094,test,154,277,2139,0
tile_014810,test,155,49,1229,0
tile_019962,test,156,78,1247,0
tile_009516,test,157,-107,1135,0
tile_021755,test,158,73,1252,0
tile_009848,test,159,-53,1167,0
tile_022199,test,160,211,1254,0
tile_003986,test,161,439,1678,0
tile_008598,test,162,279,2124,0
tile_018868,test,163,61,1244,0
tile_027030,test,164,70,1318,0
tile_015625,test,165,52,1232,0
tile_027175,test,166,71,1340,0
tile_000536,test,167,217,2149,0
tile_010962,test,168,45,1206,0
tile_008575,test,169,243,2123,0
tile_023596,test,170,57,1261,0
tile_009028,test,171,236,2138,0
tile_002353,test,172,244,2166,0
tile_023518,test,173,208,1260,0
tile_016924,test,174,123,1237,0
tile_008641,test,175,256,2125,0
tile_017440,test,176,125,1239,0
tile_017610,test,177,167,1239,0
tile_003018,test,178,205,2174,0
tile_025812,test,179,224,1273,0
tile_021249,test,180,65,1251,0
tile_002630,test,181,247,2169,0
tile_027179,test,182,75,1340,0
tile_009322,test,183,260,2162,0
tile_020036,test,184,58,1247,0
tile_003577,test,185,435,1671,0
tile_000791,test,186,228,2153,0
tile_009931,test,187,-66,1174,0
tile_026243,test,188,128,1281,0
tile_010805,test,189,-19,1202,0
tile_026401,test,190,56,1284,0
tile_015155,test,191,87,1230,0
tile_017962,test,192,45,1241,0
tile_016233,test,193,108,1234,0
tile_017880,test,194,24,1241,0
tile_007130,test,195,255,2107,0
tile_011095,test,196,28,1210,0
tile_009131,test,197,246,2141,0
tile_022439,test,198,205,1255,0
tile_003100,test,199,235,2177,0
tile_013256,test,200,93,1224,0
tile_023351,test,201,208,1259,0
tile_006927,test,202,252,2104,0
tile_000502,test,203,220,2149,0
tile_006079,test,204,439,1696,0
tile_009079,test,205,249,2139,0
tile_022939,test,206,59,1257,0
tile_017001,test,207,41,1237,0
tile_008806,test,208,250,2130,0
tile_000667,test,209,204,2151,0
tile_025100,test,210,50,1268,0
tile_000287,test,211,199,2143,0
tile_000106,test,212,200,2139,0
tile_007461,test,213,259,2110,0
tile_021699,test,214,107,1252,0
tile_026560,test,215,-3,1293,0
tile_026242,test,216,63,1281,0
tile_026721,test,217,181,1304,0
tile_019712,test,218,68,1246,0
tile_006804,test,219,242,2101,0
tile_025859,test,220,250,1274,0
tile_015435,test,221,139,1231,0
tile_002764,test,222,243,2170,0
tile_026632,test,223,124,1298,0
tile_026715,test,224,184,1304,0
tile_003905,test,225,443,1677,0
tile_002152,test,226,232,2164,0
tile_008455,test,227,240,2121,0
tile_011730,test,228,56,1218,0
tile_006482,test,229,447,1701,0
tile_018246,test,230,77,1242,0
tile_006607,test,231,242,2091,0
tile_020309,test,232,38,1248,0
tile_009593,test,233,-87,1139,0
tile_003261,test,234,200,2183,0
tile_018838,test,235,43,1244,0
tile_010319,test,236,-61,1186,0
tile_003071,test,237,225,2176,0
tile_026294,test,238,61,1282,0
tile_016466,test,239,56,1235,0
tile_016510,test,240,32,1235,0
tile_025416,test,241,224,1270,0
tile_020308,test,242,32,1248,0
tile_021977,test,243,215,1253,0
tile_012916,test,244,94,1223,0
tile_009381,test,245,264,2165,0
tile_002642,test,246,225,2169,0
tile_000260,test,247,201,2143,0
tile_017138,test,248,80,1238,0
tile_003096,test,249,225,2177,0
tile_024556,test,250,227,1265,0
tile_017517,test,251,83,1239,0
tile_003899,test,252,472,1677,0
tile_008795,test,253,248,2130,0
tile_010694,test,254,57,1200,0
tile_018366,test,255,216,1242,0
tile_011170,test,256,31,1212,0
tile_019574,test,257,84,1246,0
tile_018886,test,258,122,1244,0
tile_006963,test,259,257,2104,0
tile_024384,test,260,116,1264,0
tile_018272,test,261,217,1242,0
tile_023834,test,262,218,1262,0
tile_009095,test,263,238,2139,0
tile_005157,test,264,446,1691,0
tile_012050,test,265,87,1219,0
tile_004507,test,266,436,1686,0
tile_003931,test,267,458,1678,0
tile_025834,test,268,237,1274,0
tile_006609,test,269,250,2091,0
tile_024440,test,270,230,1265,0
tile_007642,test,271,265,2112,0
tile_016345,test,272,54,1234,0
tile_026666,test,273,168,1301,0
tile_017870,test,274,173,1240,0
tile_016900,test,275,51,1237,0
tile_008623,test,276,278,2124,0
tile_000058,test,277,212,2138,0
tile_014609,test,278,108,1229,0
tile_027133,test,279,31,1332,0
tile_027152,test,280,70,1338,0
tile_019972,test,281,95,1247,0
tile_001307,test,282,215,2157,0
tile_010616,test,283,53,1198,0
tile_014472,test,284,84,1228,0
tile_015971,test,285,62,1233,0
tile_001721,test,286,219,2159,0
tile_027254,test,287,78,1355,0
tile_025956,test,288,15,1275,0
tile_007205,test,289,266,2108,0
tile_016493,test,290,102,1235,0
tile_019030,test,291,35,1244,0
tile_003581,test,292,468,1671,0
tile_027356,test,293,50,1368,0
tile_003088,test,294,246,2176,0
tile_016341,test,295,53,1234,0
tile_003313,test,296,235,2185,0
tile_005193,test,297,444,1691,0
