site_id,tile,tile_number,split,split_index,site_index,quadrant,tx_x_m,tx_y_m,tx_row_px,tx_col_px,tx_height_m,effective_power_db,azimuth_0_deg,azimuth_1_deg,azimuth_2_deg,azimuth_3_deg,sample_path
tile_000204_site03,tile_000204,204,val,19,3,northeast,361.614230556,284.535902253,56.366024437,89.903557639,23.000000,46.780702681,66,87,244,342,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000204_site03.npz
tile_000224_site00,tile_000224,224,val,20,0,southwest,250.338619704,158.968553233,87.757861692,62.084654926,35.000000,61.462795358,102,175,242,334,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000224_site00.npz
tile_000224_site01,tile_000224,224,val,20,1,southeast,398.894266323,204.589900974,76.352524757,99.223566581,35.000000,46.768381709,55,98,154,337,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000224_site01.npz
tile_000224_site02,tile_000224,224,val,20,2,northwest,93.371671737,282.620168325,56.844957919,22.842917934,35.000000,54.769322972,106,109,276,309,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000224_site02.npz
tile_000224_site03,tile_000224,224,val,20,3,northeast,424.312600785,309.470348368,50.132412908,105.578150196,35.000000,54.633640010,99,285,296,346,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000224_site03.npz
tile_000225_site00,tile_000225,225,val,21,0,southwest,136.440847128,147.787468201,90.553132950,33.610211782,26.000000,60.276526042,30,131,243,332,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000225_site00.npz
tile_000225_site01,tile_000225,225,val,21,1,southeast,412.864227453,78.805684702,107.798578825,102.716056863,26.000000,36.852237917,42,79,157,178,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000225_site01.npz
tile_000225_site02,tile_000225,225,val,21,2,northwest,92.942877437,425.191632541,21.202091865,22.735719359,26.000000,53.520969990,2,86,175,350,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000225_site02.npz
tile_000225_site03,tile_000225,225,val,21,3,northeast,433.430757707,381.246874901,32.188281275,107.857689427,26.000000,67.750547078,15,225,235,300,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000225_site03.npz
tile_000231_site00,tile_000231,231,val,22,0,southwest,98.542479688,72.516647911,109.370838022,24.135619922,26.000000,67.953004378,71,140,255,345,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000231_site00.npz
tile_000231_site01,tile_000231,231,val,22,1,southeast,346.948444789,177.189904757,83.202523811,86.237111197,26.000000,42.308584488,173,224,285,343,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000231_site01.npz
tile_000231_site02,tile_000231,231,val,22,2,northwest,147.394888010,381.959554320,32.010111420,36.348722003,26.000000,57.131884660,55,98,122,279,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000231_site02.npz
tile_000231_site03,tile_000231,231,val,22,3,northeast,378.131528203,380.919466246,32.270133439,94.032882051,26.000000,43.510604765,44,187,192,299,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000231_site03.npz
tile_000244_site00,tile_000244,244,val,23,0,southwest,193.981343330,190.610580098,79.847354975,47.995335833,23.000000,49.806312556,157,330,345,358,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000244_site00.npz
tile_000244_site01,tile_000244,244,val,23,1,southeast,436.950788587,224.219281082,71.445179730,108.737697147,23.000000,49.271217944,5,140,249,293,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000244_site01.npz
tile_000244_site02,tile_000244,244,val,23,2,northwest,232.503920441,375.363686402,33.659078400,57.625980110,23.000000,66.147664815,67,160,189,350,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000244_site02.npz
tile_000244_site03,tile_000244,244,val,23,3,northeast,433.730927564,316.714146839,48.321463290,107.932731891,23.000000,58.688218717,31,34,133,224,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000244_site03.npz
tile_000249_site00,tile_000249,249,val,24,0,southwest,127.512159742,145.525951607,91.118512098,31.378039936,26.000000,36.876385252,86,128,158,235,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000249_site00.npz
tile_000249_site01,tile_000249,249,val,24,1,southeast,421.362996404,226.285604708,70.928598823,104.840749101,26.000000,38.743567498,19,191,265,296,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000249_site01.npz
tile_000249_site02,tile_000249,249,val,24,2,northwest,203.298680987,358.377298842,37.905675290,50.324670247,26.000000,39.037839151,61,140,228,230,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000249_site02.npz
tile_000249_site03,tile_000249,249,val,24,3,northeast,367.309839095,282.427583696,56.893104076,91.327459774,26.000000,54.668033778,152,200,209,319,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000249_site03.npz
tile_000254_site00,tile_000254,254,val,25,0,southwest,112.207947438,68.147579748,110.463105063,27.551986859,23.000000,53.903209781,0,47,327,350,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000254_site00.npz
tile_000254_site01,tile_000254,254,val,25,1,southeast,389.641206294,141.401697835,92.149575541,96.910301574,23.000000,66.668292294,42,74,160,243,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000254_site01.npz
tile_000254_site02,tile_000254,254,val,25,2,northwest,192.165392012,289.813050169,55.046737458,47.541348003,23.000000,43.284869286,78,85,267,317,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000254_site02.npz
tile_000254_site03,tile_000254,254,val,25,3,northeast,432.860637785,379.941447088,32.514638228,107.715159446,23.000000,39.449921857,85,118,171,219,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000254_site03.npz
tile_000255_site00,tile_000255,255,val,26,0,southwest,213.104950519,148.850984373,90.287253907,52.776237630,23.000000,67.522548275,32,147,227,253,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000255_site00.npz
tile_000255_site01,tile_000255,255,val,26,1,southeast,295.680003720,87.576442087,105.605889478,73.420000930,23.000000,37.771330628,208,250,265,302,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000255_site01.npz
tile_000255_site02,tile_000255,255,val,26,2,northwest,136.410986667,415.697156131,23.575710967,33.602746667,23.000000,69.634728383,39,44,139,318,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000255_site02.npz
tile_000255_site03,tile_000255,255,val,26,3,northeast,378.661796294,344.838713736,41.290321566,94.165449074,23.000000,65.033493105,54,123,202,243,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000255_site03.npz
tile_000256_site00,tile_000256,256,val,27,0,southwest,79.044002939,222.042940684,71.989264829,19.261000735,53.000000,42.228877937,54,78,189,238,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000256_site00.npz
tile_000256_site01,tile_000256,256,val,27,1,southeast,357.252564361,69.042168615,110.239457846,88.813141090,53.000000,48.984355580,94,253,334,354,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000256_site01.npz
tile_000256_site02,tile_000256,256,val,27,2,northwest,236.212772744,356.858329255,38.285417686,58.553193186,53.000000,41.684576248,213,217,277,306,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000256_site02.npz
tile_000256_site03,tile_000256,256,val,27,3,northeast,338.527666754,323.994713734,46.501321567,84.131916689,53.000000,68.446828860,195,237,266,296,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000256_site03.npz
tile_000262_site00,tile_000262,262,val,28,0,southwest,156.176526199,91.573072387,104.606731903,38.544131550,44.000000,54.642741566,202,210,235,358,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000262_site00.npz
tile_000262_site01,tile_000262,262,val,28,1,southeast,373.470428280,202.813971019,76.796507245,92.867607070,44.000000,66.430413893,173,255,263,328,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000262_site01.npz
tile_000262_site02,tile_000262,262,val,28,2,northwest,165.525031948,397.411557337,28.147110666,40.881257987,44.000000,52.282450562,122,183,267,346,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000262_site02.npz
tile_000262_site03,tile_000262,262,val,28,3,northeast,408.562272027,415.480873924,23.629781519,101.640568007,44.000000,46.727326126,100,146,173,299,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000262_site03.npz
tile_000263_site00,tile_000263,263,val,29,0,southwest,226.239746724,151.910565984,89.522358504,56.059936681,68.000000,49.296367705,23,182,194,285,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000263_site00.npz
tile_000263_site01,tile_000263,263,val,29,1,southeast,361.580964692,82.674803775,106.831299056,89.895241173,68.000000,67.679275448,41,110,131,194,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000263_site01.npz
tile_000263_site02,tile_000263,263,val,29,2,northwest,238.488582422,393.572848385,29.106787904,59.122145606,68.000000,59.222801845,31,133,173,305,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000263_site02.npz
tile_000263_site03,tile_000263,263,val,29,3,northeast,404.323772731,419.313017663,22.671745584,100.580943183,68.000000,56.847468307,38,111,179,188,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000263_site03.npz
tile_000270_site00,tile_000270,270,val,30,0,southwest,220.080031414,146.096684237,90.975828941,54.520007854,44.000000,44.574631148,73,139,186,256,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000270_site00.npz
tile_000270_site01,tile_000270,270,val,30,1,southeast,430.504473525,74.720577327,108.819855668,107.126118381,44.000000,43.882406310,59,274,324,349,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000270_site01.npz
tile_000270_site02,tile_000270,270,val,30,2,northwest,218.266483037,417.443534403,23.139116399,54.066620759,44.000000,65.022070177,74,156,265,335,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000270_site02.npz
tile_000270_site03,tile_000270,270,val,30,3,northeast,353.770801264,443.264058513,16.683985372,87.942700316,44.000000,54.157302114,10,16,225,310,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000270_site03.npz
tile_000271_site00,tile_000271,271,val,31,0,southwest,95.806631438,132.908570985,94.272857254,23.451657859,26.000000,41.986223659,22,218,276,338,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000271_site00.npz
tile_000271_site01,tile_000271,271,val,31,1,southeast,390.668381771,238.187831981,67.953042005,97.167095443,26.000000,67.991728919,89,128,159,211,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000271_site01.npz
tile_000271_site02,tile_000271,271,val,31,2,northwest,196.191375652,380.035062554,32.491234362,48.547843913,26.000000,39.926942150,40,95,284,314,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000271_site02.npz
tile_000271_site03,tile_000271,271,val,31,3,northeast,442.550357229,415.810330093,23.547417477,110.137589307,26.000000,43.781230328,89,148,231,319,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000271_site03.npz
tile_000272_site00,tile_000272,272,val,32,0,southwest,147.461568807,126.638679845,95.840330039,36.365392202,26.000000,69.205241787,74,247,251,310,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000272_site00.npz
tile_000272_site01,tile_000272,272,val,32,1,southeast,368.498469720,174.086897367,83.978275658,91.624617430,26.000000,44.947145143,79,134,154,165,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000272_site01.npz
tile_000272_site02,tile_000272,272,val,32,2,northwest,97.168742181,264.104116318,61.473970921,23.792185545,26.000000,54.794136987,92,187,212,293,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000272_site02.npz
tile_000272_site03,tile_000272,272,val,32,3,northeast,274.937558241,269.573870457,60.106532386,68.234389560,26.000000,38.987277476,24,33,97,320,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000272_site03.npz
tile_000282_site00,tile_000282,282,val,33,0,southwest,86.169754848,242.109453460,66.972636635,21.042438712,23.000000,53.296122288,13,27,95,336,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000282_site00.npz
tile_000282_site01,tile_000282,282,val,33,1,southeast,354.896504779,71.081461556,109.729634611,88.224126195,23.000000,42.825577541,50,93,259,324,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000282_site01.npz
tile_000282_site02,tile_000282,282,val,33,2,northwest,188.355749446,377.433171580,33.141707105,46.588937362,23.000000,69.791085809,20,223,281,339,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000282_site02.npz
tile_000282_site03,tile_000282,282,val,33,3,northeast,336.899766060,438.676746938,17.830813266,83.724941515,23.000000,59.986043054,75,108,236,281,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000282_site03.npz
tile_000283_site00,tile_000283,283,val,34,0,southwest,147.049628027,224.588196926,71.352950769,36.262407007,23.000000,56.012027472,43,134,195,321,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000283_site00.npz
tile_000283_site01,tile_000283,283,val,34,1,southeast,427.135797140,166.243122652,85.939219337,106.283949285,23.000000,38.496063664,61,75,279,326,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000283_site01.npz
tile_000283_site02,tile_000283,283,val,34,2,northwest,213.535867880,368.155765369,35.461058658,52.883966970,23.000000,68.901271806,39,204,205,238,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000283_site02.npz
tile_000283_site03,tile_000283,283,val,34,3,northeast,388.295709148,281.108284296,57.222928926,96.573927287,23.000000,61.339259759,41,93,113,212,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000283_site03.npz
tile_000288_site00,tile_000288,288,val,35,0,southwest,231.882625731,163.361717503,86.659570624,57.470656433,26.000000,55.404366974,79,84,162,301,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000288_site00.npz
tile_000288_site01,tile_000288,288,val,35,1,southeast,327.763495287,152.731203352,89.317199162,81.440873822,26.000000,64.831203580,64,252,257,339,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000288_site01.npz
tile_000288_site02,tile_000288,288,val,35,2,northwest,239.682000434,298.130957420,52.967260645,59.420500109,26.000000,66.147960246,67,133,249,338,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000288_site02.npz
tile_000288_site03,tile_000288,288,val,35,3,northeast,357.562048540,299.211910647,52.697022338,88.890512135,26.000000,39.918078310,80,219,264,301,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000288_site03.npz
tile_000289_site00,tile_000289,289,val,36,0,southwest,121.484065142,153.716402834,89.070899291,29.871016285,26.000000,54.525918240,8,24,74,213,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000289_site00.npz
tile_000289_site01,tile_000289,289,val,36,1,southeast,351.858245149,144.297972024,91.425506994,87.464561287,26.000000,38.984364542,20,169,176,247,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000289_site01.npz
tile_000289_site02,tile_000289,289,val,36,2,northwest,190.151452875,364.963082521,36.259229370,47.037863219,26.000000,35.837826576,77,94,102,204,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000289_site02.npz
tile_000289_site03,tile_000289,289,val,36,3,northeast,282.439697388,409.799022045,25.050244489,70.109924347,26.000000,49.096053627,28,34,131,348,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000289_site03.npz
tile_000290_site00,tile_000290,290,val,37,0,southwest,175.035016112,200.561237135,77.359690716,43.258754028,26.000000,67.362455892,74,141,228,295,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000290_site00.npz
tile_000290_site01,tile_000290,290,val,37,1,southeast,327.122212070,203.773848247,76.556537938,81.280553018,26.000000,63.939225995,36,45,122,200,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000290_site01.npz
tile_000290_site02,tile_000290,290,val,37,2,northwest,161.623296585,374.131408238,33.967147940,39.905824146,26.000000,67.533070139,127,175,215,318,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000290_site02.npz
tile_000290_site03,tile_000290,290,val,37,3,northeast,392.851857962,438.748059032,17.812985242,97.712964491,26.000000,39.400674324,124,231,259,287,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000290_site03.npz
tile_000297_site00,tile_000297,297,val,38,0,southwest,121.798746364,174.151824191,83.962043952,29.949686591,26.000000,56.651300132,87,310,319,335,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000297_site00.npz
tile_000297_site01,tile_000297,297,val,38,1,southeast,280.488371364,114.048888921,98.987777770,69.622092841,26.000000,64.928992514,42,151,214,294,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000297_site01.npz
tile_000297_site02,tile_000297,297,val,38,2,northwest,170.358872073,403.815387158,26.546153210,42.089718018,26.000000,50.099887832,11,37,115,227,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000297_site02.npz
tile_000297_site03,tile_000297,297,val,38,3,northeast,413.087663631,390.988347756,29.752913061,102.771915908,26.000000,64.689005948,44,46,61,195,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000297_site03.npz
tile_000298_site00,tile_000298,298,val,39,0,southwest,176.713252845,73.390319002,109.152420249,43.678313211,26.000000,46.613485765,24,129,173,298,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000298_site00.npz
tile_000298_site01,tile_000298,298,val,39,1,southeast,334.366149856,213.456641002,74.135839749,83.091537464,26.000000,59.522635429,20,85,321,327,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000298_site01.npz
tile_000298_site02,tile_000298,298,val,39,2,northwest,94.326168451,318.579903904,47.855024024,23.081542113,26.000000,58.298090050,46,235,256,280,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000298_site02.npz
tile_000298_site03,tile_000298,298,val,39,3,northeast,330.702348480,289.222154976,55.194461256,82.175587120,26.000000,37.316614376,8,237,326,347,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000298_site03.npz
tile_000299_site00,tile_000299,299,val,40,0,southwest,177.152268167,109.134835522,100.216291119,43.788067042,32.000000,64.713582251,30,41,61,346,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000299_site00.npz
tile_000299_site01,tile_000299,299,val,40,1,southeast,334.181764460,167.698826201,85.575293450,83.045441115,32.000000,50.485983044,12,51,245,247,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000299_site01.npz
tile_000299_site02,tile_000299,299,val,40,2,northwest,142.652603142,398.087362962,27.978159260,35.163150785,32.000000,53.192751448,2,24,195,335,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000299_site02.npz
tile_000299_site03,tile_000299,299,val,40,3,northeast,285.388302664,417.684775544,23.078806114,70.847075666,32.000000,55.544447643,17,44,303,330,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000299_site03.npz
tile_000300_site00,tile_000300,300,val,41,0,southwest,213.921556685,208.255205532,75.436198617,52.980389171,23.000000,47.879495493,90,132,334,356,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000300_site00.npz
tile_000300_site01,tile_000300,300,val,41,1,southeast,419.301144045,76.066445659,108.483388585,104.325286011,23.000000,35.948457150,9,74,95,97,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000300_site01.npz
tile_000300_site02,tile_000300,300,val,41,2,northwest,81.362997334,397.013050121,28.246737470,19.840749334,23.000000,62.048758288,125,147,200,269,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000300_site02.npz
tile_000300_site03,tile_000300,300,val,41,3,northeast,263.871045507,353.560180983,39.109954754,65.467761377,23.000000,56.780064430,47,81,198,309,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000300_site03.npz
tile_000303_site00,tile_000303,303,val,42,0,southwest,185.473780197,217.940852765,73.014786809,45.868445049,26.000000,37.312493004,66,135,221,254,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000303_site00.npz
tile_000303_site01,tile_000303,303,val,42,1,southeast,359.458064467,188.510583890,80.372354027,89.364516117,26.000000,48.907377964,36,37,155,259,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000303_site01.npz
tile_000303_site02,tile_000303,303,val,42,2,northwest,106.426191576,259.589350329,62.602662418,26.106547894,26.000000,52.911113884,65,120,216,266,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000303_site02.npz
tile_000303_site03,tile_000303,303,val,42,3,northeast,339.302089514,376.372553906,33.406861524,84.325522379,26.000000,55.410598892,169,195,251,319,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000303_site03.npz
tile_000305_site00,tile_000305,305,val,43,0,southwest,112.174223464,85.696961582,106.075759605,27.543555866,23.000000,59.705835046,67,211,295,349,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000305_site00.npz
tile_000305_site01,tile_000305,305,val,43,1,southeast,362.410511206,96.350342874,103.412414282,90.102627802,23.000000,39.941584627,209,212,222,274,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000305_site01.npz
tile_000305_site02,tile_000305,305,val,43,2,northwest,82.332845091,340.933248346,42.266687913,20.083211273,23.000000,37.175037681,50,167,176,233,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000305_site02.npz
tile_000305_site03,tile_000305,305,val,43,3,northeast,362.657715473,259.201675566,62.699581108,90.164428868,23.000000,53.109350668,129,247,290,340,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000305_site03.npz
tile_000310_site00,tile_000310,310,val,44,0,southwest,250.465453448,177.609574117,83.097606471,62.116363362,23.000000,55.432025857,179,329,336,342,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000310_site00.npz
tile_000310_site01,tile_000310,310,val,44,1,southeast,441.666901235,184.574927492,81.356268127,109.916725309,23.000000,46.524877898,26,167,222,279,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000310_site01.npz
tile_000310_site02,tile_000310,310,val,44,2,northwest,148.383110294,302.424698930,51.893825267,36.595777573,23.000000,62.339848683,14,119,276,297,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000310_site02.npz
tile_000310_site03,tile_000310,310,val,44,3,northeast,263.336507915,311.688676836,49.577830791,65.334126979,23.000000,69.626993022,106,121,269,310,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000310_site03.npz
tile_000315_site00,tile_000315,315,val,45,0,southwest,213.421409848,74.258872965,108.935281759,52.855352462,26.000000,40.791673690,15,254,304,325,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000315_site00.npz
tile_000315_site01,tile_000315,315,val,45,1,southeast,431.465025229,170.816268378,84.795932905,107.366256307,26.000000,42.749130260,19,41,170,317,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000315_site01.npz
tile_000315_site02,tile_000315,315,val,45,2,northwest,165.943293363,313.361872454,49.159531887,40.985823341,26.000000,44.858313735,6,35,115,265,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000315_site02.npz
tile_000315_site03,tile_000315,315,val,45,3,northeast,346.216470811,333.181559984,44.204610004,86.054117703,26.000000,41.316048098,113,195,205,281,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000315_site03.npz
tile_000326_site00,tile_000326,326,val,46,0,southwest,108.684578327,204.407803553,76.398049112,26.671144582,23.000000,66.958224561,49,90,152,225,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000326_site00.npz
tile_000326_site01,tile_000326,326,val,46,1,southeast,348.992553729,65.628199074,111.092950231,86.748138432,23.000000,61.029355554,50,291,302,307,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000326_site01.npz
tile_000326_site02,tile_000326,326,val,46,2,northwest,208.191920101,280.665102900,57.333724275,51.547980025,23.000000,67.618936171,33,66,81,332,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000326_site02.npz
tile_000326_site03,tile_000326,326,val,46,3,northeast,338.846871533,345.445015074,41.138746231,84.211717883,23.000000,61.245278328,10,32,71,355,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000326_site03.npz
tile_000334_site00,tile_000334,334,val,47,0,southwest,106.739607317,172.890508574,84.277372857,26.184901829,23.000000,37.816760686,61,192,295,325,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000334_site00.npz
tile_000334_site01,tile_000334,334,val,47,1,southeast,301.205641747,174.600078002,83.849980499,74.801410437,23.000000,58.404705590,2,39,281,339,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000334_site01.npz
tile_000334_site02,tile_000334,334,val,47,2,northwest,78.590283206,272.016453240,59.495886690,19.147570801,23.000000,57.948477153,0,128,270,341,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000334_site02.npz
tile_000334_site03,tile_000334,334,val,47,3,northeast,388.322359522,419.428816771,22.642795807,96.580589880,23.000000,37.262575267,57,195,218,325,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000334_site03.npz
tile_000341_site00,tile_000341,341,val,48,0,southwest,172.349248138,83.899428330,106.525142918,42.587312034,26.000000,58.226536982,22,137,291,293,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000341_site00.npz
tile_000341_site01,tile_000341,341,val,48,1,southeast,335.642556477,212.883562616,74.279109346,83.410639119,26.000000,65.390827339,5,173,308,313,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000341_site01.npz
tile_000341_site02,tile_000341,341,val,48,2,northwest,231.836888984,380.240823969,32.439794008,57.459222246,26.000000,62.780995137,0,1,82,334,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000341_site02.npz
tile_000341_site03,tile_000341,341,val,48,3,northeast,441.615595016,311.596404455,49.600898886,109.903898754,26.000000,46.238272517,82,235,309,315,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000341_site03.npz
tile_000349_site00,tile_000349,349,val,49,0,southwest,151.870350143,71.497105213,109.625723697,37.467587536,26.000000,36.525123237,49,81,103,138,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000349_site00.npz
tile_000349_site01,tile_000349,349,val,49,1,southeast,403.179543749,141.118549935,92.220362516,100.294885937,26.000000,56.287048337,53,156,263,351,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000349_site01.npz
tile_000349_site02,tile_000349,349,val,49,2,northwest,153.300951419,373.567744992,34.108063752,37.825237855,26.000000,66.227940347,45,52,62,302,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000349_site02.npz
tile_000349_site03,tile_000349,349,val,49,3,northeast,315.605825937,438.209753204,17.947561699,78.401456484,26.000000,46.883747876,20,301,306,326,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000349_site03.npz
tile_000357_site00,tile_000357,357,val,50,0,southwest,248.993081574,168.654703935,85.336324016,61.748270393,26.000000,49.050635434,97,189,325,336,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000357_site00.npz
tile_000357_site01,tile_000357,357,val,50,1,southeast,369.694898234,113.983242079,99.004189480,91.923724558,26.000000,38.711889956,83,276,320,346,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000357_site01.npz
tile_000357_site02,tile_000357,357,val,50,2,northwest,177.556293619,360.115748439,37.471062890,43.889073405,26.000000,60.539510383,15,80,147,243,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000357_site02.npz
tile_000357_site03,tile_000357,357,val,50,3,northeast,425.440380666,276.918403047,58.270399238,105.860095167,26.000000,59.334894898,126,184,264,295,D:\桌面\dac\bs_inversion_pilot_v1\samples\val\tile_000357_site03.npz
